vwg_id,pprice_qm2007,pprice_qm_se2007,pcv2007,pprice_qm2008,pprice_qm_se2008,pcv2008,pprice_qm2009,pprice_qm_se2009,pcv2009,pprice_qm2010,pprice_qm_se2010,pcv2010,pprice_qm2011,pprice_qm_se2011,pcv2011,pprice_qm2012,pprice_qm_se2012,pcv2012,pprice_qm2013,pprice_qm_se2013,pcv2013,pprice_qm2014,pprice_qm_se2014,pcv2014,pprice_qm2015,pprice_qm_se2015,pcv2015,pprice_qm2016,pprice_qm_se2016,pcv2016,pprice_qm2017,pprice_qm_se2017,pcv2017,pprice_qm2018,pprice_qm_se2018,pcv2018,pprice_qm2019,pprice_qm_se2019,pcv2019,pprice_qm2020,pprice_qm_se2020,pcv2020,pprice_qm2021,pprice_qm_se2021,pcv2021
091740111,1948.7869,9.1109018,.0046751658,2004.2069,80.161873,.039996807,1882.3302,49.705639,.026406439,2051.1895,5.0778575,.0024755674,2038.679,64.395279,.031586766,2060.6724,15.773157,.007654374,2088.8835,47.860352,.022911929,2335.8384,100.97334,.043227877,2463.0547,134.101,.054444995,3006.7349,114.59017,.038111165,3232.9683,51.82066,.016028818,3797.1914,385.11728,.10142162,3596.4597,249.40591,.06934762,4079.5146,271.09756,.06645339,4390.9326,535.12701,.12187092
091740113,2634.533,116.41862,.044189472,2684.4841,117.99117,.043953013,2625.481,285.41415,.10870928,2990.3162,17.66758,.0059082648,3451.2976,267.54922,.077521339,3617.5291,362.76385,.10027946,3350.8115,130.00159,.038797047,3687.2534,181.7101,.04928061,3893.2495,343.08994,.088124312,4270.5718,136.22865,.031899393,5026.0015,20.020098,.0039833053,5184.3374,41.884663,.0080790771,5661.0532,295.60974,.052218154,6359.3354,136.34776,.021440567,7113.2866,550.09045,.07733281
091740115,2589.4426,79.277275,.030615576,2526.1255,29.101658,.011520274,2520.3635,116.84161,.046359032,2686.0747,66.026848,.024581166,3037.5522,51.169979,.016845794,3330.7942,28.467751,.0085468357,3618.261,32.079365,.0088659618,3756.939,3.3906727,.00090250938,4092.6355,2.0166826,.00049275893,4695.0498,13.661694,.002909808,5286.2676,27.448423,.0051924014,5622.6001,16.962763,.0030168893,5961.1133,6.9928432,.0011730767,6663.3643,74.557381,.01118915,7349.9512,81.007172,.011021457
091740118,2135.4119,49.954292,.023393283,2105.5647,45.329895,.021528617,2166.9812,79.821655,.036835417,2256.5061,16.43475,.0072832727,2223.9451,111.12979,.049969666,2585.3901,201.98065,.07812386,2636.9658,105.95528,.040180754,2586.5134,126.93772,.04907677,3035.7356,138.98785,.045783915,3586.5417,101.94186,.02842344,3866.0674,60.536621,.015658449,4417.2388,391.91891,.088724867,4318.4375,67.820267,.015704816,4873.2793,251.49742,.05160743,5376.084,1.9473722,.00036222875
091740121,2316.1575,315.17233,.13607553,2295.3677,207.72079,.090495653,2292.0603,251.37125,.10967043,2566.5281,184.21555,.071776167,2268.7676,279.10489,.12302049,2703.0945,24.231108,.0089642107,3113.24,55.735878,.017902853,3638.7017,162.38789,.044627976,3566.6897,221.14105,.062001765,4177.8755,220.34402,.052740686,4599.5132,441.61398,.096013203,4878.7378,93.322327,.019128375,5588.7285,166.30325,.029756904,5998.4097,265.8334,.044317313,7331.561,152.76318,.020836379
091740122,2567.0398,158.05244,.061569925,2453.564,37.000042,.015080121,2517.3972,44.529293,.017688625,2471.5203,77.606644,.031400368,2962.8489,510.24573,.17221457,3348.3882,543.25421,.1622435,3278.7305,194.71983,.05938879,3556.0764,102.15556,.028727042,3537.6313,238.92033,.067536809,4345.7046,416.53687,.095850252,4785.5615,270.9339,.056614861,4946.9829,82.376938,.016651955,5302.8452,168.84769,.031840961,6282.1929,14.972201,.0023832764,6977.7881,318.2601,.045610458
091740126,2963.6035,133.07864,.044904336,2964.5759,137.87836,.046508629,2940.469,218.73225,.074386857,3089.9207,115.49093,.037376665,3421.842,168.49304,.049240451,3531.4395,43.571461,.012338159,4020.561,155.73051,.038733527,4434.189,484.70773,.10931148,4974.8823,455.89709,.091639772,5305.8198,86.964142,.016390331,5830.0327,16.393707,.0028119409,6312.0156,179.80293,.028485818,6536.4604,131.94417,.020185875,7392.0737,95.214882,.012880673,7975.0044,59.727848,.0074893814
091740131,2084.7334,13.088535,.0062782778,2032.6707,25.699203,.012643073,2080.252,38.526417,.018520072,2205.1252,47.493122,.021537608,2089.7278,140.77116,.067363396,2425.2979,112.81499,.046515934,2498.4329,120.94347,.048407733,2424.6733,72.892815,.030062942,2825.6008,320.15262,.11330426,3390.6692,254.44081,.075041473,3840.8713,206.65581,.053804409,4413.7046,352.33301,.079827048,4311.3423,181.02477,.04198803,4867.7231,89.289177,.01834311,4934.9565,21.326214,.0043214592
091740135,1960.5532,35.23151,.017970188,1971.9279,3.0336275,.0015384069,1943.4048,51.05056,.026268618,2077.5408,11.808969,.0056841089,2193.8777,71.850555,.032750484,2332.8787,98.85054,.042372774,2292.9421,14.345195,.0062562395,2535.9409,32.771343,.012922755,2805.8772,190.4303,.067868367,3238.3037,24.113628,.0074463766,3380.3984,96.900978,.02866555,3944.5103,276.10828,.069998115,3837.166,110.29649,.02874426,4245.5737,483.0817,.11378478,4739.4741,399.92963,.084382698
091740136,2118.9272,6.7816658,.0032005184,1973.1503,27.378929,.013875744,2129.5913,46.985535,.02206317,2206.0259,.95363212,.0004322851,2103.0935,41.817841,.019883966,2479.1016,141.3367,.057011258,2645.8884,126.92068,.047969021,2502.2629,111.88345,.044712905,2734.1809,35.222263,.012882199,3169.1699,27.905849,.0088054128,3671.7466,95.234467,.025937103,4157.8535,16.593174,.0039908029,4056.1023,105.556,.026023999,4533.6128,156.00375,.034410473,4928.4277,281.81494,.057181511
091740137,1920.4958,25.877628,.013474451,1909.6947,1.3708214,.00071782223,1872.4551,30.850119,.016475759,1952.1881,82.225525,.042119674,2037.7556,99.546005,.048850808,2146.635,7.3736262,.0034349698,2226.9316,38.602051,.017334187,2563.8535,141.39293,.055148598,2937.4802,323.6676,.11018546,3197.8074,34.446117,.010771792,3320.3706,31.647638,.0095313573,3589.5261,39.601093,.011032402,3657.4897,16.24437,.0044413987,4188.3848,58.51342,.013970402,4803.8066,29.247095,.0060883164
091740141,2355.2549,110.13347,.046760742,2324.6396,109.53049,.047117192,2421.2192,335.22873,.13845451,2453.5403,52.621162,.021447035,2449.498,9.47019,.0038661759,2790.262,172.42168,.061794084,2754.3757,85.442619,.031020684,2784.467,291.06635,.10453216,3393.594,254.46275,.074983262,4634.4736,380.51233,.082104757,4595.7383,714.24744,.15541516,4338.5938,451.59634,.10408819,4562.8711,500.39191,.10966602,5479.6138,56.343128,.010282317,6235.605,155.02713,.024861602
091740143,2373.3223,63.658276,.026822433,2309.4292,64.672699,.02800376,2322.0039,100.78992,.043406438,2290.9053,42.963863,.018754099,2413.3052,39.188293,.016238432,2516.4417,72.565254,.028836453,2692.5483,93.161224,.034599647,2906.002,3.6834519,.0012675325,3314.926,5.8775573,.0017730583,3854.3032,76.67794,.019894112,4212.9028,178.42804,.042352755,4875.9214,11.643555,.0023879702,4693.5171,149.84268,.031925458,5343.4492,25.228281,.0047213477,5760.9971,206.25745,.035802387
091740146,2124.2761,15.095578,.0071062222,2032.3079,33.739376,.016601508,2123.2493,52.151836,.024562277,2140.4358,48.45306,.022637008,2294.7314,12.017535,.0052370117,2540.9241,88.716866,.034915198,2672.9424,83.139244,.031104017,2728.8254,17.158598,.0062879059,3049.0869,51.267242,.016813966,3628.1167,53.695389,.014799796,3953.7729,3.3777566,.00085431221,4568.6499,36.308342,.0079472801,4409.9238,25.109756,.0056939209,4967.0894,210.70528,.042420272,5386.5591,200.5665,.037234623
091740147,1992.766,72.281326,.036271859,2003.1963,111.31499,.055568688,2004.9326,116.89045,.058301434,2100.3501,1.0623319,.00050578802,1966.7219,113.02245,.057467427,2218.3303,84.318657,.038009964,2252.3142,208.07381,.09238223,2454.3394,253.70659,.10337062,2731.0701,22.476973,.0082300976,2953.4089,138.70914,.046965774,3442.6165,219.34438,.063714437,3964.6194,346.63129,.087431163,3914.4189,195.80225,.050020769,4356.106,45.397598,.010421601,4479.2104,23.249372,.005190507
091740150,2289.3696,32.539013,.014213088,2216.114,37.665543,.016996212,2155.894,58.581921,.027172912,2257.3018,13.568778,.0060110609,2210.7629,59.681942,.026996084,2386.8635,27.498156,.011520623,2583.4856,38.877327,.0150484,2690.0647,38.390049,.014271051,2963.9756,106.08687,.035792086,3582.8982,219.06725,.061142471,4093.3047,64.488121,.015754538,4577.0103,44.537331,.0097306604,4459.0142,14.19183,.0031827281,4962.4922,4.5729594,.00092150463,5398.6348,213.6989,.039583877
091740151,2105.3862,17.251375,.0081939241,2027.1249,37.511806,.018504931,2074.9375,60.523048,.029168613,2205.3108,33.328457,.015112816,2041.933,66.939514,.032782424,2442.0427,115.87621,.047450528,2527.8191,181.46756,.071788192,2510.7644,5.8363538,.0023245327,2730.4014,298.64093,.1093762,3245.6384,318.50217,.098132364,3767.9807,184.5327,.048973896,4234.2046,93.858208,.022166668,4215.8394,66.794144,.015843617,4659.4868,86.553749,.018575812,4824.5674,46.587219,.0096562477
091750111,2719.4709,79.996513,.029416205,2642.0605,62.612865,.023698498,2522.053,40.439705,.016034439,2773.01,126.75475,.045710165,2949.2073,96.416351,.032692295,3028.668,10.103522,.0033359623,3113.0681,66.76429,.021446459,3592.5735,45.694241,.012719083,4673.5898,24.680712,.0052808896,4716.6865,146.36111,.031030495,5051.2163,67.985176,.013459169,5550.814,149.32579,.026901603,5760.4951,163.85379,.028444394,6443.4121,197.76741,.030692963,7402.2461,474.0712,.064044237
091750115,2461.406,1.4043527,.00057054899,2412.3806,24.100174,.0099902041,2464.2856,44.668064,.018126171,2612.4634,20.279779,.007762704,2925.7671,30.104126,.01028931,2890.061,69.910561,.024189994,3068.7476,145.55809,.047432408,3423.9119,43.464622,.012694433,3764.8523,100.16096,.026604222,4112.9009,96.545387,.023473794,4642.3179,110.86357,.023881081,4871.519,101.89311,.020916086,5336.7104,402.94803,.075504944,5530.4556,174.65811,.031581145,6700.249,555.43903,.082898267
091750118,2605.6411,52.681122,.020218104,2484.4253,44.070656,.017738773,2400.0022,88.984093,.037076671,2643.5334,30.303312,.011463185,2720.9856,56.340931,.020706074,2642.6399,2.0277109,.00076730503,3031.1975,22.965275,.0075763045,3320.292,66.816315,.020123627,3844.4685,209.08656,.054386336,4158.5107,93.743988,.022542683,4447.7051,125.80721,.02828587,4635.0723,197.92615,.042701848,5033.2192,98.311493,.019532528,5203.9668,404.91422,.07780876,6498.1758,221.9268,.034152169
091750122,2424.2222,12.332149,.0050870539,2393.0195,57.764656,.024138816,2457.4316,69.32325,.028209636,2544.4268,62.933743,.024733957,2889.0608,112.52563,.03894886,2823.8669,31.37063,.011109103,2917.1497,38.102928,.013061699,3335.3853,173.11855,.051903613,3579.6465,98.023125,.027383465,3855.3574,80.920052,.020988988,4521.9912,117.41157,.025964573,4705.4644,169.6425,.036052234,5170.0366,484.74359,.093760185,5293.9429,348.88132,.06590198,6306.3545,685.56171,.10870967
091750123,2279.5496,68.027748,.029842628,2213.9099,69.093956,.031209018,2136.9138,103.20224,.048294995,2371.8152,2.8949318,.0012205554,2638.8433,188.21446,.071324609,2467.6597,148.61182,.060223788,2635.2131,15.637844,.0059341858,3039.572,22.624968,.0074434713,3475.6646,140.33015,.040375058,3839.9888,123.87631,.03225955,4272.0713,57.521866,.013464632,4388.2202,18.920132,.0043115728,4933.2017,4.6906247,.00095082767,5117.6392,1.3559871,.0002649634,6538.3545,264.72305,.040487718
091750124,2436.5168,63.657909,.026126603,2423.4836,125.8215,.051917616,2478.8286,41.109413,.01658421,2672.24,434.79303,.16270733,2600.6631,198.30588,.076252043,2805.8381,181.45865,.064671814,3004.2839,43.556057,.014497983,3386.6726,82.257164,.02428849,3848.6567,93.945015,.024409819,4334.8105,128.65273,.029678972,4744.5547,23.261457,.0049027693,5101.4189,457.46872,.089674801,5713.2583,647.93597,.11340918,6295.4482,139.70773,.022191864,6548.2407,31.346954,.0047870805
091750127,2764.3157,21.148226,.0076504382,2678.5066,43.494965,.016238512,2618.717,106.05383,.040498395,2764.7363,14.897611,.0053884382,2898.2908,59.934029,.020679094,3002.9109,119.21486,.039699767,3413.7104,117.30951,.034364223,3628.2209,113.09422,.031170711,4310.0039,10.196029,.0023656657,4403.7715,181.42389,.041197389,4597.4097,212.47903,.046217121,4869.6147,287.00552,.058938034,5375.2803,56.889751,.010583588,5630.3345,421.85092,.074924663,6450.2075,500.81427,.077643126
091750132,2937.2183,15.212545,.0051792357,2780.3308,24.000553,.008632265,2871.688,79.92762,.027832976,3172.5437,127.49846,.040188085,3569.4675,173.95538,.048734266,3689.0103,175.94354,.047693968,4188.9922,130.82047,.03122958,4516.5693,15.560416,.0034451848,4870.2046,13.630792,.0027988129,5266.6143,93.406357,.017735561,5605.8438,13.370648,.0023851269,6105.2676,102.10145,.016723501,6153.6094,227.00885,.036890358,6435.7856,94.101097,.01462154,8026.7998,155.12935,.019326426
091750133,2602.2839,33.694664,.012948112,2453.1135,75.799767,.030899413,2447.1726,97.523056,.039851319,2753.1179,9.351594,.0033967285,2707.1165,6.6643929,.002461805,2736.2493,143.42503,.052416656,3342.5542,3.2931094,.0009852075,3480.9343,257.2226,.073894702,4452.0723,12.34344,.0027725156,4754.1177,60.618042,.01275064,4752.2681,90.503975,.019044375,5374.374,73.129684,.013607107,5269.9219,122.52248,.023249391,6165.0186,171.74734,.027858367,7146.6377,567.18207,.079363488
091750135,2832.3171,61.59425,.021746946,2639.437,14.555486,.0055146175,2641.4817,32.120262,.012159941,2932.1611,97.437309,.033230543,3162.928,207.92647,.065738603,3173.2397,67.914421,.021402234,3323.0918,115.16694,.034656562,3782.7612,274.02185,.072439641,4825.6035,9.72264,.002014803,4851.5552,140.54823,.028969727,5067.168,78.898727,.015570576,5523.7988,68.151855,.01233786,5629.7813,30.811672,.0054729786,6336.6006,115.98357,.018303754,7619.5059,607.94397,.07978785
091750137,2346.3804,64.185234,.027355,2278.9175,17.687859,.007761518,2259.9333,17.89185,.0079169814,2404.8022,44.659363,.018570909,2687.0166,4.958282,.001845274,2633.8328,8.1177168,.0030820926,2775.8079,63.706024,.022950444,3104.0396,35.936989,.011577491,3389.0193,95.498505,.028178802,3767.3496,218.10161,.057892587,4260.3076,92.787956,.021779638,4375.1729,88.501694,.020228159,4974.0303,133.901,.026920021,4974.2866,83.271011,.016740292,6230.1035,635.59521,.10202001
091750139,2718.9102,163.26431,.060047705,2682.5085,90.046471,.03356801,2856.759,63.280209,.022151049,3078.9668,90.288239,.0293242,3349.5227,47.289112,.014118165,3612.5562,96.120026,.026607206,4005.0132,184.90256,.046167776,4248.6299,165.14713,.038870677,4590.3911,194.08406,.042280506,5174.8315,132.08339,.025524192,5405.5747,82.811073,.015319569,5855.4756,67.515274,.01153028,6342.9248,82.647499,.013029872,6593.3281,228.44923,.034648545,7492.3682,102.67673,.013704175
091755112,2325.8755,12.790306,.0054991362,2390.3477,37.889587,.015851079,2423.4873,133.69078,.055164631,2324.3367,10.113703,.004351221,2521.5847,123.33792,.04891286,2629.2346,13.507467,.0051374142,2898.3472,232.21368,.080119349,3198.2253,88.922585,.027803726,3331.9934,122.90063,.036885016,3523.3901,202.28917,.05741322,4262.1152,108.41811,.025437629,4288.1064,92.633911,.021602521,4680.8794,200.53435,.04284117,5114.4209,63.938213,.012501555,6274.231,332.40948,.052980117
091755114,2630.1418,88.55722,.033670131,2500.8396,.91332704,.00036520817,2510.7295,95.065727,.037863787,2579.4387,108.43277,.042037349,2837.1067,278.11719,.098028459,2752.7004,73.165253,.026579445,2877.9412,37.363846,.012982839,3212.4727,134.85751,.04197935,3512.9312,21.848322,.0062193996,4045.5149,12.220003,.00302063,4360.5498,73.065933,.016756129,4727.0889,97.467041,.02061883,5090.4741,140.10773,.027523512,5342.729,87.693947,.0164137,6643.353,11.123183,.0016743327
091759451,2193.2883,154.21968,.07031437,2304.8958,42.094322,.018263005,1912.6471,216.36992,.1131259,2003.6313,326.80685,.16310728,2201.7717,479.78833,.21791011,2219.667,394.29977,.17763916,2270.9229,366.30426,.16130194,2826.864,512.6123,.18133603,3179.5293,122.5582,.038546018,3341.7988,21.971298,.0065746922,4311.8672,177.45267,.041154485,4352.4839,554.98297,.12750949,4710.8584,125.03875,.026542667,5598.9634,386.26385,.068988457,6755.3398,775.54822,.11480521
091759452,2579.1838,72.564873,.028134819,2450.353,41.278236,.016845832,2442.6338,39.929886,.016347062,2648.2686,95.454727,.036044203,2864.563,123.10247,.04297426,2743.5352,110.28947,.040199764,2979.1985,206.70671,.069383331,3251.9072,2.8948236,.00089019252,3501.5569,64.005646,.018279197,3968.0637,62.715927,.015805172,4552.6758,54.134804,.011890766,4792.0894,52.754635,.011008692,5120.8691,393.62787,.076867394,5475.5151,153.56476,.028045719,6785.0264,130.57065,.019243941
091759453,2315.6335,88.038376,.038019132,2335.2446,158.97975,.068078414,2430.1687,104.53198,.043014292,2656.8752,575.77118,.2167099,2590.7661,501.46149,.19355722,2772.2593,391.20462,.14111401,2869.6919,163.72055,.057051614,3313.6436,208.93526,.063053027,3572.6294,61.355106,.017173655,4424.5396,106.70125,.024115786,4547.2227,156.60075,.03443877,4978.4023,604.9718,.12151927,5433.8955,542.19452,.099780075,6362.52,21.199511,.0033319362,6534.8311,559.06989,.085552312
091760112,1388.5674,36.295483,.026138797,1474.1328,122.45254,.083067507,1318.2549,60.058979,.045559458,1353.6643,15.5071,.011455647,1378.1025,29.409983,.021340925,1336.6145,122.04993,.091312744,1510.1973,85.808784,.056819588,1343.9058,171.35487,.12750512,1507.3094,88.541939,.058741711,1892.6786,90.190903,.04765252,2127.4023,175.42737,.082460836,2376.335,32.933098,.013858777,2556.8542,109.22191,.0427173,2662.468,171.23489,.06431435,2747.8943,218.74939,.07960619
091760114,1494.3862,30.329767,.020295803,1434.688,139.64549,.097335093,1367.7211,160.09406,.11705168,1516.278,63.35265,.041781686,1448.9531,114.19633,.078812994,1396.95,425.54529,.30462459,1621.4696,208.00742,.12828326,1515.2993,275.51874,.18182462,1866.1141,168.8448,.090479352,2233.6965,62.615059,.028032035,2488.1082,98.59584,.039626829,2405.2466,37.927589,.01576869,2583.2576,50.481674,.019541867,2857.5872,185.85547,.065039299,3387.4707,423.93948,.12514926
091760118,2032.5852,70.612297,.034740143,1963.0322,48.550091,.024732193,2189.1772,22.57164,.010310559,2135.3604,173.11705,.081071585,2331.4541,164.1665,.070413783,2673.1719,105.12401,.039325569,2844.0547,55.498169,.019513749,3440.7437,185.30699,.053856667,3840.7375,122.30314,.031843659,4306.5527,594.35828,.13801254,4789.9873,291.55115,.060866788,4759.2515,220.26967,.046282418,4858.2827,537.66284,.11066932,4804.6367,204.99384,.042665835,5019.7485,123.16605,.024536299
091760120,1600.2028,24.155224,.015095102,1645.184,45.421345,.027608672,1628.0232,46.335094,.028460955,1717.1353,14.866628,.0086578084,1655.0398,117.4208,.070947416,1791.8591,41.947845,.023410236,2071.2625,37.727474,.018214725,1862.1641,102.84003,.055226084,2278.6692,205.71005,.090276398,2810.4634,341.55423,.1215295,3183.1479,261.18674,.082052968,3259.7561,11.601454,.0035589945,3153.5488,62.99184,.019974906,3579.8105,57.410595,.016037328,4061.5278,2.9410272,.00072411844
091760121,1363.6182,47.636642,.034934003,1282.3801,107.18794,.083585158,1482.3994,94.798775,.063949548,1236.8158,89.854225,.072649643,1205.2505,81.943115,.067988455,1249.2123,125.68895,.10061456,1384.1571,177.20403,.12802306,1173.9299,137.6931,.11729243,1341.802,26.909021,.020054391,1603.8101,30.247587,.018859832,1733.9502,145.19246,.083735079,2164.4209,29.359562,.013564627,2019.337,290.14096,.14368129,2068.0356,254.81058,.12321382,2551.1079,265.37888,.10402495
091760123,1577.4601,80.46846,.05101141,1525.4895,71.684174,.046990931,1768.0106,15.942797,.0090173651,1623.0321,7.2846551,.0044883001,1593.5018,107.12234,.067224488,1697.278,57.930702,.034131534,1826.0165,224.85832,.12314145,1751.3566,108.59045,.062003624,2024.1027,34.398224,.016994309,2247.9189,198.22244,.088180423,2873.4121,55.55262,.019333329,3184.04,213.41982,.067027994,2814.3171,183.57799,.065230027,3051.6338,455.13049,.14914322,3301.7905,390.5799,.11829336
091760126,2114.2993,174.05252,.082321607,2172.0325,42.369232,.019506721,2177.7268,100.68124,.046232261,2304.2009,130.15771,.056487139,2547.144,97.076355,.038111843,2924.6836,112.60618,.038502004,2739.3845,76.759796,.028020818,3204.1177,62.666897,.019558238,3496.8179,325.14047,.092981815,3687.5476,28.358805,.0076904241,4251.2886,19.178165,.0045111417,4378.0273,240.81853,.055006173,4394.626,209.08496,.047577418,4518.5688,20.287943,.0044899047,4988.6616,115.31659,.023115737
091760129,1720.494,3.4876842,.0020271412,1759.1272,152.15024,.08649189,1752.4286,134.71098,.076871023,1916.3191,49.995167,.026089165,1853.554,80.080284,.043203644,2291.1443,216.45877,.094476275,2726.769,417.93307,.15327044,2754.2253,239.86824,.087090999,2918.7861,60.345707,.020674933,3000.3601,93.817833,.031268857,3278.0415,168.73776,.051475175,3602.1682,290.5632,.08066342,3320.7649,48.866653,.014715482,3750.8918,200.66376,.053497612,3448.0439,93.297203,.027058009
091760131,1991.2051,219.45963,.11021448,1970.0001,14.616848,.0074197194,1960.5184,93.965271,.047928788,2137.7012,202.26854,.094619654,2060.1328,284.3826,.1380409,2283.1414,182.40633,.079892702,2684.6377,120.70928,.044962969,2899.4473,260.08884,.089702904,3179.7935,13.448937,.0042295004,3652.0923,132.75589,.036350638,3664.551,303.38162,.082788214,3845.3237,5.66012,.0014719489,3978.7166,171.35645,.043068271,3710.7827,7.6272788,.0020554366,4426.8145,140.13533,.031656019
091760132,1878.1998,25.289976,.013465008,1876.4265,75.184174,.040067744,2157.3059,63.878952,.02961052,2156.874,109.93794,.05097096,2446.5957,38.607258,.015779991,2605.2644,42.456104,.016296275,2976.4932,146.65755,.049271926,3450.4849,617.80176,.17904781,3308.415,209.60576,.063355342,3832.302,285.75586,.074565068,4260.2886,201.27559,.04724459,4540.9868,157.83348,.034757528,4569.0405,290.02328,.06347575,4504.7207,186.18416,.0413309,4621.6602,93.435471,.020216864
091760137,1503.7791,61.504574,.040900007,1423.9749,34.205498,.024021139,1569.3539,276.50696,.1761916,1568.8616,208.44351,.13286291,1545.2679,109.63724,.070950307,1631.8317,151.70761,.092967682,1771.9761,87.644463,.049461424,1757.5854,108.17497,.061547488,1848.2869,68.696884,.03716787,2321.2566,26.857471,.011570229,2717.4705,413.3671,.15211466,2543.3076,20.051535,.0078840386,2876.4561,178.6469,.062106598,3347.4343,204.43311,.061071582,3916.0486,392.04395,.10011213
091760138,1611.2911,19.119953,.011866231,1589.5573,96.832283,.060917769,1656.5951,43.425209,.026213532,1625.8998,44.685543,.027483577,1643.0115,232.47618,.14149395,1857.3734,29.526503,.015896913,2109.8022,24.274647,.01150565,2103.6404,33.635571,.015989222,2307.0271,307.01944,.13308012,2734.438,286.84283,.10490011,3334.312,354.47403,.10631099,3221.7649,137.52255,.042685471,3234.5073,170.42947,.052691016,3597.0293,77.551132,.021559773,3871.4456,450.28482,.11630923
091760139,1943.6775,9.7759886,.005029635,1941.3247,34.124252,.017577818,1956.4192,14.854601,.0075927493,2053.8196,5.4808712,.0026686236,1974.6013,129.53293,.065599538,2228.2947,62.162907,.027897077,2614.6572,79.139351,.030267581,2696.6958,154.50949,.057295855,3058.4011,18.168221,.0059404308,3581.1086,116.88022,.032637998,3879.8123,3.6543479,.00094188779,4191.3545,208.21971,.049678382,3972.5847,100.47878,.025293048,4079.8713,68.030144,.01667458,4401.9204,40.209106,.0091344463
091760143,1964.1302,9.0264902,.0045956681,1936.766,41.70919,.021535482,1910.6309,90.698181,.047470279,2025.9905,130.01732,.064174697,2058.9004,87.966545,.042725012,2331.0237,206.36832,.088531196,2677.7131,21.132256,.0078919046,2898.4753,187.18486,.064580455,3104.6277,35.59832,.011466213,3651.2756,122.0419,.033424456,3836.1245,128.68039,.033544373,4092.8203,194.16823,.047441181,4174.4751,2.458833,.00058901607,4045.5771,290.59161,.071829461,4514.584,59.735043,.013231572
091760148,1157.1364,5.0739756,.0043849419,1150.397,152.92532,.13293265,1146.3662,194.21313,.16941631,1087.5076,149.14529,.13714415,1109.4651,130.70592,.11780985,1161.9036,161.63139,.13910913,1253.6543,17.657412,.014084754,975.44604,29.082777,.029814849,1131.5529,33.729996,.02980859,1392.574,63.134289,.045336399,1507.6541,49.215374,.03264368,1881.8116,361.72992,.19222429,1813.4999,573.87915,.31644842,1649.2527,303.10391,.18378258,2046.5198,86.298996,.042168658
091760161,2023.0045,57.306107,.028327227,2053.02,23.87536,.011629385,2192.3127,15.645647,.0071365945,2296.856,54.106304,.023556681,2360.1748,4.5829434,.0019417814,2636.2454,83.223152,.031568818,2803.408,20.447092,.0072936555,3036.2336,33.852329,.011149448,3276.844,141.87064,.043294899,3820.6821,83.802162,.021933822,4216.8706,477.02094,.11312202,4472.96,261.7666,.058522008,4131.3906,31.299095,.0075759226,4356.4414,120.72353,.027711499,4787.8374,126.01003,.026318777
091760164,1115.4294,205.63469,.18435472,1201.4896,103.0817,.085794918,1275.8975,179.20212,.14045182,1047.1697,59.844452,.057148762,1200.4205,11.829746,.0098546688,1142.4698,216.37689,.18939397,1459.7278,22.593651,.015477989,1367.5692,27.681654,.020241501,1505.0537,15.744701,.010461222,1727.1851,204.60535,.11846174,1585.9542,406.5192,.25632468,1559.2742,16.315748,.010463681,1399.3441,226.27441,.16170034,1792.6001,37.389694,.0208578,2392.2383,51.102436,.021361766
091760166,1300.3978,15.108401,.011618292,1288.0608,53.40654,.041462749,1257.6033,77.105026,.061311089,1240.8649,66.180916,.053334508,1167.0918,135.57968,.11616883,1223.2883,28.580774,.02336389,1396.0256,47.912724,.034320805,1335.129,8.2990532,.0062159183,1651.5488,22.299274,.013502038,1847.9032,106.48358,.057624005,1945.2773,9.9245481,.005101868,2398.5579,66.403526,.027684772,2474.1086,275.53094,.11136574,2611.0234,212.80565,.081502773,3115.4846,144.80383,.046478752
091760167,2036.3844,244.96184,.12029253,2146.4717,78.521263,.03658155,2072.387,125.9972,.060798105,2215.7529,225.15282,.10161459,2408.6545,205.5006,.085317589,2548.2349,384.84702,.15102494,2675.1868,290.67313,.10865527,2870.3494,370.47501,.12906966,3220.4675,297.79807,.092470445,3883.0364,72.397087,.018644452,3831.4856,12.187318,.0031808335,4121.4375,38.090462,.0092420327,4161.9663,114.69933,.027558928,3933.6858,100.15321,.025460398,4575.6797,63.505978,.013879026
091765115,1600.3704,39.492531,.02467712,1430.8239,83.787819,.058559142,1743.9108,142.32957,.081615172,1521.5201,24.010605,.015780669,1624.6443,122.77527,.075570554,1607.6825,11.847672,.0073694107,1722.8828,72.620941,.042150829,1611.0192,98.629471,.061221786,1573.9603,144.73631,.091956772,1873.4053,333.29227,.17790718,1976.5076,576.61493,.29173425,2412.8154,194.19254,.080483794,2205.0701,87.263924,.039574217,2530.6885,246.86119,.097547047,2943.8882,162.65067,.055250287
091765116,1977.5333,43.152725,.021821491,2026.9917,21.930504,.010819237,2260.3682,5.1634917,.0022843587,2326.8337,41.518967,.017843546,2483.8823,77.596489,.031240001,2816.9517,89.498604,.031771436,3133.064,210.19821,.067090303,3564.387,504.43628,.14152119,3486.9387,344.97781,.098934293,4062.7034,280.7984,.069116145,4438.4819,193.25272,.043540273,4557.7769,56.08807,.012306015,4459.3564,25.145325,.0056387787,4348.4102,111.29285,.025593916,4680.2388,262.26114,.056035846
