price_qm2007,price_qm_se2007,price_qm2008,price_qm_se2008,price_qm2009,price_qm_se2009,price_qm2010,price_qm_se2010,price_qm2011,price_qm_se2011,price_qm2012,price_qm_se2012,price_qm2013,price_qm_se2013,price_qm2014,price_qm_se2014,price_qm2015,price_qm_se2015,price_qm2016,price_qm_se2016,price_qm2017,price_qm_se2017,price_qm2018,price_qm_se2018,price_qm2019,price_qm_se2019,price_qm2020,price_qm_se2020,price_qm2021,price_qm_se2021,price_qm2022,price_qm_se2022,price_qm2023,price_qm_se2023,postcode_id
5.6217952,.045841526,5.6908703,.19152875,5.8928661,.11802137,5.5851703,.11798488,5.7995677,.14748017,5.852582,.12345358,5.7138309,.1269116,6.356782,.33662102,6.4106975,.27687436,6.696384,.14483595,6.7287769,.056602713,7.3635464,.22417301,7.099349,.15659849,8.3514109,.29527032,8.6543589,.019425167,9.2131367,.11621928,9.1560078,.0088915508,67578
5.9330821,.35626426,6.0003672,.33012807,6.0283971,.14157498,5.865541,.19321354,5.9800224,.33631516,6.0261054,.054254167,6.08741,.19547205,6.4682508,.14904685,6.6817484,.36582148,7.0650873,.24967116,7.2785788,.3447977,8.0116596,.32705995,7.6580958,.054305729,8.2144957,.32215765,8.4815245,.14635478,9.3090115,.32389426,10.331156,.41720074,67580
5.3980761,.051106583,5.4831285,.00066327758,5.46913,.018518731,5.4192314,.0047182972,5.474164,.061764497,5.6525393,.023853643,5.5833507,.010275815,5.8828435,.021659039,6.2429776,.031574287,6.7983298,.02423181,6.9840884,.090011552,7.2986488,.061345685,7.530714,.030820671,7.8490477,.0016062279,8.4500589,.075669929,9.024272,.054506581,9.9027843,.02743504,67582
5.8117027,.0084225135,6.3852887,.2175983,5.986845,.059771709,6.1101823,.27928478,5.8961258,.0084720058,6.0752687,.021646753,6.043046,.028327798,6.3778501,.17638269,6.4000854,.22017299,7.0114374,.068019763,7.7943382,.6916523,7.7591915,.47648674,7.927978,.45208225,8.3176832,.10981204,8.6851559,.30170786,9.1111031,.5789749,9.9045324,.083874024,67583
5.1269493,.091182351,5.2428651,.021008911,5.2148218,.011974563,5.1939898,.0055957483,5.186337,.016671438,5.3613143,.0083591174,5.3616633,.024308309,5.5677528,.032253716,5.9659562,.061059464,6.436069,.036221195,6.4978833,.037458237,6.8412013,.091420308,7.0270104,.004346821,7.3020363,.011751579,7.8407264,.024327956,8.0335369,.022485709,9.1333408,.0029476422,67585
5.2423096,.057922956,5.2964172,.0055381679,5.3032427,.003312534,5.3099618,.037207372,5.2754302,.0024596928,5.4748411,.0091561479,5.5650868,.079738632,5.6069369,.0071853781,6.1138878,.038647536,6.426734,.021321833,6.407938,.00040724943,6.6366835,.012213853,6.8505149,.010856486,7.2095366,.015496407,7.8476496,.039269287,8.1134434,.054117162,8.9696913,.091466896,67586
5.326664,.10181255,5.1760654,.011411184,5.1455574,.05516737,5.1251354,.026915722,5.2147775,.066806301,5.2609711,.20606399,5.0587311,.078738786,5.2518535,.075769372,5.3947206,.11620039,6.3742704,.029124215,6.1142306,.25608891,6.1336174,.14819199,6.3581743,.14571232,7.4415741,.41065195,7.7387676,.011799606,8.0576305,.36208418,9.1599579,.1539478,67587
5.6716557,.12423044,5.8633356,.071903117,5.7323003,.051762026,5.7893186,.066609263,5.5516901,.010137673,5.6278305,.2239757,5.6670623,.040904067,5.927207,.081861004,6.1768508,.1377921,6.4084091,.028936433,6.4347749,.10199932,6.8593779,.073285185,7.8569736,.10329138,8.2425346,.27049232,7.9933929,.20061627,8.9301414,.69115198,10.13821,.44682324,67590
6.0448618,.3252863,6.148097,.21518928,5.8076801,.1364246,6.0310974,.10291341,5.9057479,.071106829,6.1367083,.34471861,6.1439013,.2724849,6.416069,.21631102,6.4730072,.10431384,6.6375084,.15495777,6.6058211,.087675035,6.8908877,.094968826,7.8521662,.10028522,8.2053919,.16397239,8.3672647,.54445934,8.9930925,.23448873,10.065981,1.0629021,67591
5.42344,.042256352,5.7373376,.29379687,5.7803621,.20076054,5.5483637,.024341848,5.4894099,.094730377,5.5523577,.0091830827,5.7827034,.17567751,6.076942,.38214892,6.2332988,.10555573,6.2250562,.23863351,6.8715215,.27940947,7.1170468,.16603434,7.7451458,.053830791,8.2001581,.20429398,7.971736,.41370925,9.0651579,.16707481,9.5592365,.24012743,67592
5.2182951,.073374189,5.3028283,.11414623,5.3525496,.037256483,5.0853424,.15347582,5.474122,.11892524,5.2419524,.094078511,5.3277707,.02588447,5.48663,.22251599,6.1858554,.059652742,5.9518771,.024999604,7.5706487,1.0490458,6.5065222,.05568568,6.8449106,.30145028,7.6685781,.33288786,7.8911142,.078694984,9.1488018,.39649513,8.4816666,.4631283,67593
5.2425418,.052715629,5.3322225,.012343436,5.3444085,.0022641609,5.4137411,.012645813,5.3374586,.07697659,5.5713992,.014700508,5.5255551,.027020773,5.7832766,.028730139,6.1445174,.045540489,6.601655,.0095493551,6.7954593,.089098908,7.2021885,.090975299,7.4883175,.05174179,7.8307724,.0031794664,8.3626633,.071272671,8.8743668,.035526976,9.74576,.053544756,67595
5.0022583,.052521121,5.1658587,.060536042,5.161243,.0060501853,5.1339936,.021703953,5.0460696,.03839311,5.34343,.01021624,5.1722302,.00025095153,5.526835,.051942859,5.8235087,.054170795,6.2686224,.031829748,6.4252386,.1179466,6.708529,.067153297,6.9671836,.06615214,7.3642702,.020240497,7.826746,.053553384,8.2631464,.0025113516,9.0447817,.014324008,67596
5.2170773,.20567392,5.4449229,.26152506,5.3391743,.18568766,5.066318,.18675764,5.0141444,.075736873,5.1224895,.011529949,5.1341462,.15897322,5.5022311,.1878411,5.7498541,.22532518,5.6594758,.19330463,6.8507075,.32115796,6.2121677,.19675,6.8813252,.24531206,7.3551025,.1685773,7.0184093,.22568698,8.2733278,.10234279,7.5156178,.63465285,67598
5.9950094,.25933611,5.8778701,.1529554,6.0154428,.024585951,5.7925448,.050682571,6.0283341,.18278946,6.2797623,.20628145,6.0238013,.022717156,6.2753057,.11735948,6.5591764,.11304174,6.8155384,.23390746,7.5951529,.55966681,6.745101,.25812119,7.7236705,.14797035,8.5950346,.29803002,9.1293459,.27675268,9.615284,.063717,10.319488,.956595,67599
5.5506954,.15619664,5.5572405,.0059436099,5.5492396,.059725784,5.6541195,.089601047,5.7703738,.10042918,5.9570289,.20484287,6.2731452,.0064082462,6.4324102,.052170143,6.4786181,.019236106,6.7323971,.014813181,7.1584177,.073393159,7.3928633,.10237834,7.9306107,.099751852,8.2756529,.120814,8.7552166,.11927795,9.1757269,.18191618,9.8378468,.13563927,67655
5.2532191,.0080162026,5.2448277,.065913372,5.3776088,.033927962,5.5269518,.11240908,5.5906353,.22088082,5.954268,.097103514,6.074605,.13773951,6.29459,.030001881,6.3249469,.035194751,6.607564,.00046979403,7.105845,.10585944,7.40344,.30047527,8.0836458,.039866462,8.3347244,.061291739,8.6226463,.12369136,9.1119947,.52297115,10.084916,.36349735,67657
5.3382525,.34635398,5.1556783,.19025403,5.2235446,.076071098,5.3842192,.12832345,5.3210912,.079823419,5.5036516,.21721469,5.9454055,.0210617,6.1802711,.01670712,6.3215895,.12291878,6.5464196,.20619871,6.7763901,.001467291,7.1018124,.016432047,7.6336932,.3803353,8.0669804,.077982195,8.5192194,.18006901,8.6809635,.058533009,9.5690136,.082840741,67659
5.4369874,.22110188,5.4280043,.21048816,5.4490805,.30058953,5.4524493,.24206141,5.5646,.62535274,5.7419133,.42916438,6.1514773,.062889673,6.1999116,.15490419,6.3845224,.0084307585,6.7447495,.12290881,7.2347941,.32568389,7.4729714,.41812292,7.6969814,.47019494,8.111948,.36008883,8.7688694,.51312524,9.0136213,.50416583,9.5020132,.82738167,67661
5.1585798,.021650087,5.2972989,.079784669,5.3424783,.081036299,5.4716392,.11971489,5.6256127,.083740927,5.9409003,.12214841,6.0378804,.03731402,6.2609587,.040995788,6.2218108,.020821031,6.5679555,.022265879,7.1620216,.064989217,7.4720235,.052290179,8.0481863,.096385807,8.3316107,.1975217,8.7450724,.16080889,9.3035564,.065950625,10.02622,.28229651,67663
5.3985152,.00026364523,5.364953,.10747699,5.2914147,.047203179,5.2957163,.01086653,5.4530253,.038120203,5.6855183,.02256038,5.8835917,.048090328,6.0255156,.00024404879,6.0116305,.050923925,6.1170835,.056251626,6.400382,.052351244,6.6570082,.10592365,7.1325822,.21342202,7.6170788,.18222831,8.1790218,.14617597,8.3917418,.07494846,9.1940956,.24751426,67677
5.3896556,.24337658,5.4371347,.026276952,5.3510551,.056111343,5.2979693,.15044618,5.9479313,.0094506843,6.1631193,.32542962,5.9501901,.12568821,5.9247117,.13969591,5.8375993,.016726069,5.5008717,.024165872,6.0833807,.07273557,6.1706762,.06908869,6.7475386,.018956712,7.1471457,.17568022,7.2622242,.13016015,8.2955084,.3377983,8.8558359,.0860257,67678
5.3354945,.035941999,5.3131824,.18055794,5.2493081,.016128005,5.2366967,.036476295,5.4082942,.049741831,5.5979681,.0025718675,5.7552276,.041839652,5.8851995,.042622529,5.8778453,.086542889,5.9647069,.14918132,6.0852327,.091996588,6.4413276,.19358264,6.9979959,.30789042,7.548945,.27812552,7.9973812,.22733712,8.3229208,.20925705,8.9763203,.33530852,67680
5.3654757,.22562373,5.4689889,.21682426,5.2448688,.22738703,5.183722,.30456579,5.794529,.3321265,5.8214326,.17713536,5.9077239,.025414212,5.7524943,.057909466,5.764647,.28380603,5.5067635,.31762511,5.9815884,.14837302,5.8762617,.11806554,5.9513421,.28478101,6.3564,.055590637,7.0400162,.14216927,8.4915304,.25466314,7.9079823,.33145973,67681
5.7087998,.08920119,5.9627843,.19849099,5.7868495,.46012914,6.656877,.49431631,5.9448781,.010294684,6.14361,.16063063,5.9962711,.076298118,5.987843,.036754694,5.7920494,.029693786,6.1067867,.067390703,6.2335339,.021432284,6.2929025,.25542697,6.6363697,.55606848,6.8514719,.29024422,7.4373031,.44695288,8.6134567,.4431513,8.2318926,.25534201,67685
5.8748193,.10829096,5.8860865,.55648345,5.8813534,.19466542,6.4663486,.14750792,5.7346587,.095279545,5.9997311,.22122425,5.9944282,.33924338,5.903316,.1605361,6.1005073,.343458,6.3162775,.050198201,6.6347327,.40991232,6.7017188,.47588715,7.3202195,.16351812,6.8802042,.20756474,7.9601369,.10449351,9.2487659,.3528333,8.6864939,.12121902,67686
5.7816262,.079714112,5.7339911,.25897682,5.3386922,.037085939,5.6079483,.3161968,5.4150333,.37486839,5.3716469,.40817851,6.1453085,.039030448,6.145299,.11232183,6.4217048,.29377455,6.5589204,.59054983,6.5357976,.097137824,6.799809,.13395876,7.2181845,.020495741,7.504283,.24119063,8.087347,.59041244,8.3781252,.21441615,8.3885622,.16709514,67688
5.6586008,.067702681,5.3417592,.49575639,5.0017142,.034388911,5.1200752,.092838809,5.0545635,.26658243,5.4172182,.098828599,5.3541827,.045663405,5.3995867,.33697069,5.7198744,.30144212,5.6270523,.3979384,5.5255709,.35665208,5.6264405,.36399612,5.7999949,.060875475,6.4247804,.8188445,6.3067284,.5253877,6.7200294,.57333291,7.436903,.62999684,67691
6.311439,.5811764,5.2742181,.12978809,4.8789625,.0025076626,6.1187677,.20492345,5.3570194,.2733905,5.6508212,.19263656,5.4051847,.38815635,5.0202093,.35250941,4.9182086,.1463009,4.9220791,.11617637,6.0569224,.57468843,6.659761,.38433698,5.5267949,.10850637,6.5706596,.74677533,7.0348525,.26633203,7.4840927,.040776297,8.4858227,.16682349,67693
5.7805009,.3067033,5.4304714,.28271255,5.4660039,.044730783,5.2340379,.10440414,5.8498716,.08453434,6.0908604,.06573768,5.9791842,.23283541,5.9953985,.21506341,6.1358385,.12996365,5.7838178,.20814781,5.835813,.16165234,6.0600467,.085643992,6.9655499,.20838968,7.4758768,.74733394,7.5198164,.20091526,8.0198469,.21169744,9.0916595,1.1281035,67697
5.2178364,.21594749,5.1775246,.11262757,5.0552993,.2193751,5.1495447,.12933899,5.21457,.13188374,5.6235538,.25219905,5.7115459,.070697941,5.8539,.091530472,5.8222818,.073704839,6.1541309,.30037814,6.3712296,.5245012,6.5332398,.48552212,7.1048651,.58371067,7.6705136,.54253983,7.8791814,.61848879,8.4774199,.24865189,8.9378233,.49009952,67699
5.0369687,.16737704,5.0961485,.1951863,4.7706494,.22349465,4.9237514,.08339373,4.8201456,.057393022,5.3600378,.32432333,5.455296,.199166,5.5583515,.24990061,5.5603423,.20561896,5.7478275,.22943704,5.6704741,.45918208,5.7957444,.34493831,6.3881726,.83058006,6.8989344,.39466187,6.9417214,.74937606,7.9668312,.23361757,7.9893579,.083494931,67700
4.736342,.047759209,4.8674188,.12490185,4.6592994,.198566,4.7600012,.010618944,4.7218118,.025420496,5.1145658,.13986413,5.2621207,.048890971,5.3621163,.088154934,5.398808,.10595867,5.7644849,.055910237,5.7838097,.1504868,5.9920368,.1468275,6.5834498,.27258536,7.1154585,.17756787,7.2795353,.14409092,7.8999119,.021231381,8.2021055,.034622058,67701
6.2290773,.41047552,5.8966284,.16759148,5.3685555,.047442783,5.8828473,.19220191,6.111227,.29440758,5.9330349,.062604159,5.8350902,.29834306,5.7636061,.26481453,5.7177024,.22943777,5.6915312,.097113319,5.7470345,.065076336,6.2330341,.18226407,5.7746162,.18487087,6.5193071,.052041292,7.0171852,.5074833,6.5003128,.80041701,7.5477462,.30702308,67705
5.851768,.13049465,5.6536765,.036425795,5.7988687,.49160311,5.9815946,.30144408,6.54319,.92190123,6.2754483,.57860488,5.9013152,.11372007,5.7252507,.040875044,5.7801218,.29524431,5.7187567,.1688599,5.7313051,.095505841,5.6964464,.28204072,5.868391,.58423871,7.1013269,.2645607,6.9869146,.2710751,7.737915,.52341115,7.6699257,.17880103,67706
6.2474923,.096748225,5.7261105,.086278111,5.4238958,.072609738,5.630672,.16810516,6.1066632,.27529094,5.7520204,.29753023,5.7689853,.1587562,5.7328105,.11417569,5.9319644,.044526596,5.6350784,.174612,5.326273,.15613817,5.6523733,.18753321,5.4775443,.60703045,6.5811262,.52669472,6.7277837,.042621732,7.8734236,.86558414,7.6457748,.076251328,67707
5.1942787,.031755272,5.1545134,.075616255,4.491704,.16655003,4.7348833,.019338496,4.6413269,.024224898,4.6653013,.17293537,4.7795434,.035178296,4.9833446,.1854354,4.803287,.13645403,4.8045983,.014982491,4.8202906,.047972031,4.832067,.1158815,4.9832797,.054001391,5.3602266,.14688,5.5007601,.10090633,6.2245741,.51989061,6.0779314,.14164729,67714
5.4442,.1627512,5.3894916,.10862675,4.9899817,.066206582,5.2252908,.0095287384,5.1263032,.11592001,5.2213941,.0027771937,5.6140709,.08147651,5.7079892,.08853589,5.6508002,.098164357,5.7856822,.089523084,5.9688644,.20061234,6.0832186,.12495171,6.412858,.14669241,6.7003579,.16579798,7.4686642,.25141594,7.3766699,.37862122,7.82265,.064790413,67715
5.4098587,.48472998,5.3865762,.29941195,4.9234538,.16882685,5.2538342,.20128869,5.1871152,.22003557,5.3596802,.17987002,5.4738851,.080425367,5.5612259,.20235945,5.4925714,.010232795,5.5734868,.18971626,5.7658281,.44334802,5.9661074,.24907088,6.043014,.47594687,6.4430227,.42196277,6.895968,.23961423,6.9322309,.46432307,7.2261086,.056089848,67716
5.328599,.24535461,5.1821547,.20283765,4.9977016,.075152561,5.2272696,.18666495,5.1990438,.24321991,5.3363094,.15434524,5.670866,.029394224,5.7190237,.060003068,5.7883286,.02401728,6.0343242,.1764541,6.304544,.17969945,6.7619791,.24482033,7.1663079,.45597738,7.6071634,.38174036,8.2465611,.3750301,8.1285973,.19725624,8.6637421,.28737593,67718
5.1105332,.09648665,5.0229578,.044656977,4.9756751,.058076032,4.9791322,.041167047,5.1097603,.13501361,5.3970294,.052888267,5.4272099,.00049967947,5.6519113,.020590216,5.7516761,.072186463,5.7639928,.0017923316,6.0201187,.11642714,6.2316527,.062007852,6.3675613,.072230794,7.1264796,.14939494,7.2959409,.080004044,7.6942458,.11113244,8.4173498,.23356742,67722
5.0060258,.06585528,4.9144106,.078578204,4.7933459,.10062105,4.9039364,.12114013,5.0078635,.10933135,5.3635592,.10384652,5.4343572,.085059784,5.6212969,.02238309,5.591558,.036078937,5.7991152,.063772865,6.07693,.15642351,6.1994348,.11650991,6.6667318,.15670471,7.1135383,.17371972,7.3084788,.16346568,7.9312768,.1086911,8.3275375,.23315087,67724
5.0874224,.10269613,5.0100594,.12440335,4.9167342,.026305661,4.9341903,.043479837,5.0134811,.084648781,5.2217393,.037813008,5.2417011,.01113898,5.3877397,.046039511,5.5146184,.002150035,5.4376101,.016256403,5.5090313,.10082473,5.7431397,.16584711,6.0659723,.07106825,6.489768,.25599185,6.6674986,.1639531,7.3936148,.48997375,7.7931614,.3603588,67725
5.1552615,.073599659,5.0636039,.10444582,4.9565587,.04504903,5.0099015,.086239494,5.1711903,.11974213,5.4326487,.1392034,5.5502138,.067451023,5.7821083,.051554769,5.7742839,.0506928,5.8350177,.065010555,6.1080875,.14046586,6.3995452,.1627437,6.5074363,.075229079,7.2320414,.19908477,7.60008,.19517595,7.8804693,.12750866,8.6865463,.30041879,67727
5.2517648,.059472479,5.2057395,.10475153,5.1003494,.023337804,5.1114302,.12654853,5.2901182,.097312361,5.5260849,.12559204,5.6356225,.066750877,5.7958694,.054208521,5.8033686,.019026931,5.862864,.078292929,6.1276422,.15656339,6.444396,.25035283,6.7876263,.11842257,7.3376727,.23287575,7.76021,.22254939,7.9500303,.14900573,8.6277447,.25883773,67728
5.2973762,.070698299,5.2472782,.16694935,5.092463,.047922701,5.0530367,.053298421,5.2228346,.12034904,5.3582892,.083938837,5.4417682,.021366889,5.6259146,.0076985485,5.674067,.028098255,5.6390228,.00053457549,5.7707925,.031127695,6.0212293,.19980814,6.5942278,.47137538,6.9796233,.4551641,7.1180139,.31707928,7.6619849,.23386468,8.1619883,.37958139,67729
5.5189981,.10660068,5.2524185,.031331696,5.2838855,.16415775,5.3377681,.27009165,5.1654453,.28676042,5.3380547,.20364872,5.886868,.030534968,6.0680423,.040614735,6.299808,.058001645,6.3193769,.20394291,6.3225131,.31157115,6.6501164,.32960114,7.3492227,.43469796,7.8287354,.12423939,8.1698942,.035317603,8.212245,.152456,9.2601471,.26435339,67731
5.2133527,.39504498,5.4657369,.10594742,5.272296,.023619849,5.6253819,.49133554,5.7795196,.48641887,5.8511653,.1908835,5.4784083,.077919833,5.4027252,.13847093,5.221261,.10163162,5.1885576,.29145029,5.0462856,.029888434,5.3547831,.13288812,5.2422009,.19791295,6.2138815,.45215034,6.4543071,.31458238,7.1699486,.38859037,7.3287535,.79591322,67732
5.0473852,.37513289,5.1944666,.16236633,4.9071703,.047629945,5.0874772,.20773581,4.9482856,.34567821,5.0276666,.4875741,5.3163619,.091608703,5.2046647,.015974099,5.0254745,.11547672,5.2048745,.16649997,5.0993805,.13272031,5.3906007,.10194246,5.1739388,.51629448,5.9244518,.46959439,6.1721969,.18750919,6.7564273,.47501245,7.2511268,.12271131,67734
5.2024107,.43287677,5.2175808,.17411958,5.225656,.016833106,5.2454977,.19928525,5.2200384,.092371576,5.6453609,.14058197,5.4357524,.0030123033,5.4020824,.025863569,5.451777,.01786573,5.4388728,.17108162,5.1674738,.10216985,5.5598822,.029366957,5.569108,.75376451,6.4035211,.35754904,6.7101641,.42840227,7.313961,.0062522204,7.8343039,.33921391,67735
4.923562,.10937389,5.0239244,.27860087,4.8089757,.19359829,4.8942471,.0077823787,4.7792788,.013859612,5.0960302,.21005264,5.4260602,.047299158,5.3600154,.047541581,5.4839902,.18319952,5.7601995,.025759138,5.7852445,.21020405,6.0918646,.20114252,6.6048555,.48391095,6.9950008,.14277141,7.3284426,.54070109,8.000803,.17383011,8.1480417,.044631217,67737
4.1303067,.31299293,4.5121684,.14635359,4.275774,.19836296,4.3764939,.16498907,4.2965665,.14494161,4.8225517,.37151232,4.2025928,.066451088,4.2655787,.055100318,4.021543,.13330425,4.332263,.073846154,4.2658429,.11253839,4.4463305,.27808693,5.2572513,.40494454,4.7097778,.13742514,4.8954868,.20217663,7.2311487,.69283187,7.108655,.02636862,67742
4.4951196,.40475103,4.7827549,.29923236,4.2840629,.35850391,4.4454455,.13415767,4.1688743,.099050753,4.5215468,.15216954,4.2864938,.27357298,4.2190595,.087901331,4.1066308,.03148086,4.3335671,.15211412,4.2427182,.13509458,4.3261213,.21943262,4.8584704,.64574569,4.3541474,.10853478,4.6442618,.20824262,7.0434747,.85796809,6.7656765,.50127119,67744
3.90132,.30003569,4.3019652,.23620407,4.0216155,.25629261,4.0155787,.08191812,3.8229175,.342527,4.2039008,.23985785,4.0558372,.10873747,3.9957907,.065253869,4.0025411,.1247054,4.5525355,.31517562,4.4282217,.13995278,4.7567263,.11738083,5.3030124,.31552836,4.6799245,.062271371,4.7245812,.27784684,7.3368125,.78843421,7.2244248,.078214183,67745
3.7726004,.020658784,3.8857157,.075871862,3.6531298,.0080606481,3.7765651,.18877532,3.656734,.12208348,3.9569726,.089153498,3.8466239,.050889231,3.7572694,.027202966,4.0573177,.040890757,4.3776817,.10385787,4.2341514,.10387508,4.488904,.053430445,4.9818668,.11640283,4.6483507,.0083002681,4.6260357,.090165436,6.8492408,.67840952,6.7443533,.001231685,67746
4.2253032,.17522331,4.3230653,.084317885,4.1852713,.0017167119,4.0713301,.11889224,3.8650107,.18925394,4.2259226,.011297504,4.0824637,.028162928,4.3339391,.17274545,3.9887002,.16543035,4.5368104,.044629484,4.4968615,.21839133,4.5660024,.15079187,5.1973953,.30146021,5.1427073,.16025417,5.5193281,.046357673,7.2841611,.86484957,7.2358356,.052474201,67748
4.7454476,.47132388,5.059485,.31477782,4.3868089,.57818455,4.5431333,.26145923,4.257092,.089326024,4.5946217,.21088238,4.4893827,.17907679,4.3768625,.098018989,4.2677846,.055012546,4.3971376,.035127543,4.1882162,.071449608,4.300209,.099306621,4.7894211,.84955043,4.3584318,.12784253,4.5613036,.20774575,6.7833848,.76023901,6.5184474,.49358499,67749
5.088706,.044288937,5.2413216,.16787589,4.7062488,.054264784,4.8325801,.0096301464,4.5421686,.11237019,4.9246845,.24804018,5.1803241,.18999851,5.0374527,.22832748,5.0433364,.36833847,5.0911484,.17733212,4.8689337,.12046081,4.8310499,.053902652,5.4325995,.036857266,5.3517137,.23068985,5.8634477,.57496893,7.4548388,.48887113,7.3013229,.54141402,67752
4.8997579,.032116599,5.1069102,.097470969,4.6886649,.16609901,4.8429809,.16706412,4.472837,.16395603,4.948617,.2551142,5.0142851,.14613318,4.9848504,.23965518,4.966496,.24456003,5.0465789,.23189841,4.726851,.031842723,4.8258781,.01425461,5.3855252,.074728295,5.3509431,.24488074,5.6909013,.32493728,7.539752,.59284854,7.2503443,.66004252,67753
5.3690281,.001657459,5.635519,.15622145,5.0185986,.023038626,5.1113801,.19711868,4.9233603,.050434742,5.0622873,.13354656,5.4312019,.0062294384,5.2525182,.25835049,5.159903,.27334246,5.1569009,.18808989,4.9304333,.24266444,5.029542,.308052,5.354351,.31199548,5.4198422,.24423301,5.7429228,.21261095,7.1873417,.10917875,7.3169088,.21222395,67754
5.194015,.11627837,5.4605165,.16669568,4.7477379,.21512146,4.8671732,.000035097706,4.6134748,.024711076,4.8071389,.022939369,5.0500107,.032954298,4.9134035,.22227353,4.8010616,.29370034,4.8090134,.11418142,4.5561218,.11075842,4.5924716,.18875678,4.9691839,.2970531,4.8770728,.12752886,5.1743727,.30670768,6.9584975,.51761281,6.8305044,.43786606,67756
5.3587332,.18257487,5.4870667,.27639195,5.1635437,.082812436,5.2694011,.22754359,5.0973783,.11083005,5.3612552,.38881189,5.7569327,.20135258,5.7295256,.15392455,5.7647982,.36035049,6.0298414,.20953719,5.8937621,.63057554,6.2707806,.61899745,6.7546639,.57152909,7.0451427,.5244621,7.1455183,.99359471,8.2463255,.44210908,8.5708942,.30082726,67757
4.8416038,.1201712,4.8920345,.088816471,4.3475604,.091877915,4.56844,.032758854,4.3215222,.25210792,4.8610382,.29348886,4.6944723,.25819477,4.8980479,.20377254,4.6436863,.15537646,4.6684074,.13121295,4.4904051,.28880161,4.6846504,.02000235,4.8961406,.31855598,4.9709654,.3620024,5.6268263,.10228655,7.2457013,.32415363,7.0042944,.1145303,67759
5.1055284,.24097772,5.125649,.51633853,4.6295462,.057657674,4.610219,.18276104,4.5726228,.033863947,4.9517779,.15947731,4.9045982,.15954337,5.1877651,.043102011,4.9332051,.011912948,4.9155574,.31562445,4.944973,.36667711,4.881043,.34521094,5.0167184,.42487592,5.6642904,.28057951,5.8625507,.082426682,6.9468431,.11762955,7.3931694,.17871349,67806
5.1653066,.035839468,5.1467018,.044101126,4.832808,.069275245,4.87713,.25652343,4.9757423,.095684603,5.3529592,.010707857,5.3942013,.020061551,5.6734138,.063397475,5.4731936,.093027383,5.4063053,.010609304,5.6633735,.02111478,5.6722984,.011625623,5.7923927,.0027153241,6.4408407,.031545088,6.6494365,.091832459,7.7192183,.21949522,7.8730145,.34125265,67808
4.7116804,.064746164,4.733068,.20492993,4.5630302,.041507866,4.5768995,.039198752,4.6832666,.017645493,4.8386474,.13014415,4.7175241,.07059928,4.8280468,.18493959,5.1193633,.20328541,5.1239257,.034451302,5.2115331,.33788127,5.5536056,.15910214,5.8344002,.29575393,5.9315886,.079133578,6.1241064,.0073588821,7.1940818,.032553826,7.0491033,.45688921,67811
4.5125861,.18888605,4.3953028,.11431062,4.5425315,.067990318,4.6639833,.013650412,4.8553643,.067139193,4.8089328,.084931187,4.9067578,.14467032,4.9056988,.14529435,5.4057951,.17663641,5.3602805,.1408806,5.6795273,.17285089,6.049489,.17524934,6.6211591,.63132703,6.5096507,.34788945,6.6834779,.090557866,7.116374,.29167154,7.5562057,.32248414,67813
4.9639244,.29031745,5.0424442,.27917752,4.8654137,.11892604,4.7840824,.0065948498,4.846117,.12519911,4.8920593,.045541454,4.9935069,.095056742,5.1456304,.02628113,5.205101,.10352056,5.078917,.11540025,5.1039987,.23707934,5.2906771,.27136719,5.505043,.029941021,5.829124,.21558514,6.1953697,.12088214,6.987421,.010377838,7.3128524,.16454141,67814
4.9830289,.081519514,5.0006332,.11433107,4.8180332,.038338453,4.8803344,.14972027,4.9324551,.07300543,4.9842548,.0068581682,5.0944705,.13936564,5.089654,.015049082,5.4127846,.067645781,5.4134479,.11515595,5.440218,.042169541,5.7873373,.022510564,6.1220303,.034593206,6.4134688,.027096923,6.6468697,.061670695,7.2965493,.0035415604,7.5642786,.032807607,67816
5.2125216,.061011318,5.1417317,.084529929,4.9726844,.01263776,4.9035406,.21694747,5.0809183,.061697856,5.2559175,.078138903,5.3401756,.064285487,5.555944,.095549166,5.4968534,.00057199196,5.3885498,.080026962,5.5583053,.099633574,5.7156763,.030093314,5.8655124,.030611185,6.4918694,.06082806,6.8487759,.065961726,7.4400296,.1266668,7.9739943,.23607789,67817
4.6587448,.26628891,4.5074668,.25890535,4.8723283,.10105987,4.923315,.028730551,5.0229573,.086391538,4.9610372,.097458266,5.2437844,.22811018,5.1221633,.1459073,5.6412215,.025593679,5.7210903,.28061774,5.9703555,.17139137,6.3925004,.20466888,7.1056242,.64030051,6.9418492,.49049532,7.3123202,.19812874,7.5519357,.24493589,8.0367241,.018132603,67819
4.4964337,.29081401,4.2758226,.15222321,4.8003917,.06313704,4.8800836,.12930287,5.1665606,.060405686,5.2396569,.17447542,5.3479714,.018452195,5.2981439,.15958641,5.7108903,.28568548,5.9383869,.29794684,6.2714138,.28011939,6.7672248,.30829456,7.4399719,.10924575,7.3481212,.41793033,7.4076128,.21481983,7.6419563,.32210982,8.0957699,.34981868,67821
