county_id,rprice_qm2007,rprice_qm_se2007,rcv2007,rprice_qm2008,rprice_qm_se2008,rcv2008,rprice_qm2009,rprice_qm_se2009,rcv2009,rprice_qm2010,rprice_qm_se2010,rcv2010,rprice_qm2011,rprice_qm_se2011,rcv2011,rprice_qm2012,rprice_qm_se2012,rcv2012,rprice_qm2013,rprice_qm_se2013,rcv2013,rprice_qm2014,rprice_qm_se2014,rcv2014,rprice_qm2015,rprice_qm_se2015,rcv2015,rprice_qm2016,rprice_qm_se2016,rcv2016,rprice_qm2017,rprice_qm_se2017,rcv2017,rprice_qm2018,rprice_qm_se2018,rcv2018,rprice_qm2019,rprice_qm_se2019,rcv2019,rprice_qm2020,rprice_qm_se2020,rcv2020,rprice_qm2021,rprice_qm_se2021,rcv2021
08237,5.3790298,.36880162,.06856285,5.4979401,.088021256,.016009862,5.6013918,.33651587,.06007719,5.1607003,.16393907,.031766828,5.1133142,.28268749,.055284593,5.2394505,.17441216,.033288255,5.5044069,.11439084,.020781683,5.6033592,.04403954,.0078594889,5.7319727,.15821308,.027601855,6.0868306,.17813978,.029266426,6.5109973,.098976351,.015201412,6.7090349,.11754066,.017519757,7.2274837,.079245746,.0109645,7.135447,.16284765,.022822348,7.8368001,.19936056,.025439026
08311,9.4164753,.22625233,.024027284,9.0495539,.092512645,.010222896,9.1615839,.12109715,.013217927,9.2003298,.18924078,.020568913,9.5504456,.14414838,.015093367,10.013311,.16255033,.016233424,9.3777828,.031723458,.0033828313,10.317719,.060857009,.005898301,10.355503,.065177478,.0062939944,9.7052898,.064665832,.0066629471,11.897482,.055739243,.0046849614,12.530981,.048286207,.003853346,13.722012,.087002531,.0063403626,13.779387,.087177932,.0063266912,13.46012,.14058807,.010444786
08315,7.3051291,.20467108,.02801745,6.9099407,.61048335,.088348567,7.1471868,.63814783,.089286573,6.7980671,.17527665,.025783308,6.9329963,.32010362,.046171036,7.0939202,.57089919,.080477253,7.2558312,.076472715,.010539483,7.4221716,.39122993,.05271098,6.9635201,.040300876,.0057874289,6.4055943,.6624167,.10341221,7.941545,.10599175,.01334649,8.3511152,.34998128,.041908327,8.7294264,.31333041,.035893586,8.8925505,.1717345,.019312175,8.8469696,.28147596,.031816088
08316,8.8093195,.52848774,.059991892,8.7096462,.37503791,.043060061,8.6370163,.32775649,.037947886,8.7486143,.19168179,.02190996,9.2270021,.37445733,.040582772,9.5146322,.39543891,.041561134,9.0118446,.22945812,.025461838,9.9116898,.34335747,.034641668,9.9209242,.39136916,.039448861,9.5897684,.15015905,.015658256,11.528211,.48961902,.042471379,12.195482,.68114305,.055852078,13.663878,.58225513,.042612728,13.283985,.45105341,.033954676,12.962375,.43531916,.033583287
08317,6.055192,.068600141,.011329143,6.0951877,.016086174,.0026391598,6.2504172,.02331201,.0037296726,6.4558783,.25293437,.039178923,6.2817278,.015065419,.0023982923,6.8179507,.041686647,.0061142487,7.1323066,.0033300049,.00046689031,7.0948882,.14259416,.020098154,6.9440064,.13854791,.019952158,7.5569878,.15943058,.021097107,8.197464,.029847583,.0036410752,8.5933247,.17480691,.020342175,9.3024521,.21072218,.022652326,9.0440273,.013670373,.001511536,9.3726854,.017575324,.0018751641
08325,5.1219525,.36738446,.071727425,5.4539685,.39790329,.072956651,5.2882438,.36656287,.069316559,5.196713,.058025803,.011165867,5.4502544,.072103523,.013229387,5.4384894,.053453036,.009828655,5.1697283,.091847003,.017766312,5.5630822,.011043652,.0019851679,5.6113229,.13543341,.024135735,6.0856647,.27944794,.04591905,6.1602163,.24533902,.039826363,6.4097857,.3621009,.056491889,6.7411332,.11593997,.017198885,6.8951249,.042900559,.0062218681,7.740694,.038259067,.0049425885
08326,5.9764323,.058635578,.0098111341,6.1025777,.0036028479,.00059038133,6.173676,.025380533,.0041110893,6.2617893,.024404645,.0038973915,6.3308902,.049918253,.0078848712,6.3607869,.03179764,.0049990104,6.5823841,.20673198,.031406853,6.6747451,.15153407,.022702599,7.0877876,.14524657,.020492511,7.4302659,.29186991,.039281219,7.7003317,.22491355,.029208293,8.3545666,.33993331,.040688325,8.7199564,.11917354,.013666759,9.2259569,.23267253,.025219338,9.2438068,.30265498,.032741379
08327,4.8084931,.82156885,.17085786,5.1264524,.40297899,.078607768,3.1152959,.10028014,.032189604,3.3494833,.70866889,.21157558,2.8632929,.69001192,.24098544,3.8653769,1.1703482,.30277723,4.5998988,.87527674,.19028173,5.405015,1.0006485,.18513334,6.0097389,.69297242,.11530824,6.7525649,.96565789,.14300609,6.6086688,1.2069292,.18262818,6.9295907,1.2607398,.18193568,7.8762388,1.3659456,.17342612,7.8881083,1.4166267,.17959017,8.3352222,1.0216067,.12256502
08335,6.8862338,.56878465,.082597345,6.7501502,.45159405,.066901334,7.3832407,1.1451454,.15510064,7.2630305,1.2204753,.1680394,7.7755127,1.5603142,.20067026,7.7808757,1.0940291,.14060488,7.9763861,.76415414,.095802046,8.2072992,.64692241,.078822814,8.2196865,.10245324,.012464373,8.6396704,.088290408,.010219187,9.2487822,.04261405,.0046075308,9.7816906,.50266337,.051388189,10.030837,.50355506,.050200701,10.616356,.24225314,.02281886,10.844569,.21654871,.019968402
08336,6.9195833,.17365792,.025096586,6.9662585,.06103858,.0087620318,7.214747,.18128613,.025127163,7.0671577,.1352772,.019141668,7.1077156,.094064526,.013234143,7.7641964,.17863949,.02300811,8.5239697,.026389657,.0030959351,10.025944,.24783805,.024719672,12.109982,.38686961,.031946339,13.453158,.48790401,.036266875,12.343179,.6908015,.055966254,11.778131,.0043751728,.00037146578,13.686756,.19654341,.014360117,12.015819,.052798904,.0043941163,11.916081,.19556177,.016411584
08337,5.6172347,.39714792,.070701681,5.3896093,.42162192,.07822866,5.4151306,.24325244,.04492088,5.5932436,.27751729,.049616519,5.5874438,.39736179,.071116917,5.759213,.41526225,.072103992,6.6833363,.11445132,.017124878,7.1262407,.19453289,.027298108,8.0324297,.96124738,.11967082,9.2473392,2.5666552,.27755606,8.837533,.79490852,.089946881,8.9563732,.37731749,.04212838,9.4825859,.65199727,.068757325,8.9692802,.02139516,.0023853821,9.0272045,.20409863,.022609284
08415,6.8854022,.0087561794,.001271702,7.0063257,.065327413,.0093240617,7.0011888,.058273833,.0083234198,7.1112185,.15740244,.022134384,7.0380197,.091597222,.01301463,7.306581,.019028973,.0026043607,7.517107,.1056158,.01405006,7.8034544,.09882006,.01266363,7.7853932,.096918039,.012448702,8.1151018,.0080757951,.00099515636,8.6550808,.30621022,.035379246,9.3941765,.069612198,.0074101435,9.6362162,.34815264,.036129601,9.9129448,.38287783,.038624026,10.066478,.24310876,.024150331
08416,8.674511,.55783099,.064306907,9.0933323,.75544703,.083077028,9.224452,.74000877,.080222517,9.4171724,.72527277,.077015981,9.466691,.74415004,.078607194,9.8581419,.73373121,.074428953,9.5512419,.63121003,.066086695,10.199392,.80508333,.078934439,10.233632,.51045454,.049880095,10.822036,.59573299,.055048145,11.138027,1.0206317,.09163487,11.702242,.86441886,.073867798,13.4218,1.6721238,.12458268,13.943176,1.8164481,.13027506,14.354082,2.1011217,.146378
08417,5.4364042,.047084935,.0086610438,5.5196867,.10801128,.019568371,5.2202253,.43561563,.083447665,5.1349368,.17526214,.034131315,5.0839925,.34581444,.068020247,5.3888345,.074915558,.013901996,6.0905499,.39776483,.065308526,5.9477749,.21242318,.035714731,6.4211264,.39283648,.061178751,7.2204638,.76621014,.10611647,7.0810857,.6515038,.092006199,7.43051,.77823913,.10473563,7.8573475,.50616693,.064419568,8.8660536,1.0170947,.11471786,9.0408325,.75122303,.083092242
08421,7.5759702,.015408829,.0020339084,7.9646373,.021634281,.0027162919,7.9262147,.052955806,.0066810967,7.9854236,.040254023,.0050409376,8.2263422,.048230924,.0058629853,8.6228104,.085519016,.0099177659,8.8461418,.071152546,.0080433423,9.178977,.07976234,.0086896764,9.1945372,.046239946,.0050290674,9.0615978,.021984017,.0024260641,9.8291569,.038467042,.0039135646,10.405913,.056076482,.0053889053,11.070744,.056599226,.0051125046,11.1658,.063284218,.0056676832,11.24227,.045383092,.0040368265
08425,7.173912,.70284855,.09797284,7.8372126,.47594222,.060728509,7.8761539,.56473166,.071701452,7.877562,.76324654,.096888676,7.9730964,.57942063,.072671972,8.2592306,.63145572,.076454543,8.244092,.91600931,.111111,8.7781324,1.1328773,.12905677,9.004035,.16211434,.018004632,8.6127224,.2999559,.034827072,9.327548,.81781429,.087677307,9.846796,.97301823,.098815717,10.43634,1.4328663,.13729586,10.487539,.90189195,.085996523,10.535243,1.0251378,.097305566
08426,6.388382,.35103181,.054948468,6.5395484,.054689545,.008362893,6.7758064,.1518445,.022409806,6.8477392,.13004889,.018991508,7.0164819,.094802022,.013511333,7.0619388,.11163457,.015807921,7.2676392,.030900732,.0042518252,7.8073368,.0796756,.010205221,8.0706062,.032356117,.0040091309,7.9364071,.0050624944,.00063788239,8.2727814,.081197545,.0098150233,8.8753033,.0050772638,.00057206652,9.5082226,.10822427,.011382177,9.4788723,.059559789,.0062834257,9.7579432,.11402851,.011685711
08435,7.2788911,.34181696,.046960033,7.5613294,.18542469,.024522763,7.6413383,.1903678,.024912888,8.085083,.23655108,.029257718,8.0687799,.18421985,.02283119,8.1492682,.059775621,.0073350905,8.7165575,.14811139,.01699196,9.0136776,.15496457,.017192157,9.0894213,.10294233,.01132551,8.5200424,.37940904,.044531357,9.3456573,.39617163,.042390987,9.9154215,.32468018,.03274497,10.547375,.23231344,.022025712,10.893032,.22208671,.020387961,11.244976,.27953562,.024858711
08436,5.643116,.55553496,.098444715,5.9789782,.70656377,.11817467,5.7359247,.17634623,.030744167,6.0796776,.44282866,.072837524,6.2811942,.38664782,.061556417,6.3279867,.097272962,.015371866,6.7810369,.35137004,.051816564,6.9312711,.66337562,.09570764,6.6724286,.43928903,.065836452,7.3770437,.28085324,.038071245,7.6263275,.78109092,.10242032,7.8524928,.58240467,.074168123,8.0393553,.45523554,.056625877,8.8424683,.28880009,.032660574,9.3782663,.0078900298,.00084131007
08437,5.0981336,.0114373,.0022434287,5.0579834,.066003822,.013049434,4.9571271,.44068483,.08889924,5.0310416,.00365275,.00072604249,5.3401551,.0055728653,.0010435774,5.2236986,.15344135,.029374084,5.2899008,.33571044,.063462518,5.4542308,.25722355,.047160372,5.5675282,.17686146,.031766605,5.7865129,.021296287,.0036803316,6.0546293,.42318889,.069895096,6.2146158,.55537856,.089366518,6.8705034,.10588549,.015411606,7.2031875,.38717833,.053750973,8.1128635,.31848747,.039257098
09161,7.4041781,.044795636,.0060500484,7.7550507,.17561057,.022644671,7.9220948,.10604195,.013385595,8.3522758,.074994966,.0089789862,8.6167088,.04472569,.0051905769,9.2575579,.10252524,.011074761,9.5927286,.038011868,.0039625708,9.9826393,.047775481,.0047858567,9.3482504,.033885177,.0036247615,10.032798,.061439633,.0061238785,11.203026,.060935508,.0054392009,11.214951,.034113884,.003041822,11.666122,.043059625,.0036909971,11.4413,.055198185,.0048244679,11.244168,.023325253,.0020744312
09162,12.129888,.11091021,.0091435481,12.681452,.15734664,.01240762,13.009189,.21488978,.016518308,12.938093,.21517049,.016630773,13.290459,.18295746,.013766075,13.770299,.056277066,.0040868442,13.588015,.15258409,.011229315,15.482658,.17419428,.011250928,15.616015,.12192645,.0078077824,16.605072,.0092273811,.00055569655,20.898251,.65127468,.031164076,21.855026,.71507853,.03271918,23.675007,.73945391,.031233525,23.580688,.67996144,.028835522,22.23004,.5142014,.023130925
09163,7.2187352,.10128268,.01403053,7.3252277,.15670277,.021392204,7.4425473,.12631164,.01697156,7.6258955,.11980359,.015710101,7.5341697,.13463703,.017870188,7.7646036,.14713511,.018949468,8.0933027,.12521751,.015471744,8.3659143,.084511138,.010101841,8.6537514,.072550438,.0083836978,9.2379227,.12549013,.013584237,9.9675722,.10604862,.010639363,10.222299,.12650198,.012375101,10.527322,.051499858,.0048920191,11.034495,.070868738,.0064224722,11.507,.083663173,.0072706328
09171,5.6054773,.118499,.021139858,5.3299561,.089452557,.016782982,5.1078644,.034262009,.0067076976,5.2339592,.0091232788,.0017430932,5.4091816,.083111532,.015364899,5.4864621,.13452829,.024520045,5.6631589,.15799893,.027899435,6.1339493,.33177328,.054088037,6.2764473,.30533755,.048648149,6.7171841,.21985868,.032730781,6.8627033,.21667862,.031573363,7.455513,.31974795,.042887453,8.0831728,.39265952,.048577398,8.3488684,.36434919,.043640547,8.6291275,.23513237,.027248684
09172,6.6037407,.0605863,.0091745425,6.6828446,.044030275,.0065885531,6.9176636,.018526096,.0026780856,7.1404738,.022501379,.0031512445,7.3758111,.051506791,.0069832038,7.8160839,.007171216,.00091749476,8.117548,.037291005,.0045938757,7.9723597,.10729861,.013458828,8.4337139,.022758329,.0026984944,8.6396942,.02553821,.0029559159,8.5083179,.048152864,.0056595043,8.987031,.1685506,.01875487,9.642663,.14374179,.014906855,9.6117105,.14723511,.015318304,10.109303,.052496646,.0051929043
09173,7.6693029,.029696068,.0038720686,7.6374817,.217118,.028427957,7.7197738,.045587353,.0059052706,7.6679006,.21625118,.028202137,7.7729325,.26480028,.034066971,7.8705993,.12554565,.015951218,8.0579214,.1347135,.016718145,8.217351,.369151,.044923358,8.5078363,.30382818,.035711568,8.8735733,.60910517,.068642601,9.3935728,.35600942,.037899256,9.5624771,.42767799,.044724602,10.664543,.36246985,.033988316,10.585505,.14841649,.014020728,11.281607,.521815,.046253607
09174,6.3575296,.22063024,.034703769,6.532052,.019481421,.002982435,6.3801484,.068175457,.010685559,6.5976272,.02822103,.0042774514,6.5914974,.030543393,.0046337564,6.5737491,.13608262,.020700915,6.7638812,.29721579,.043941606,6.8046169,.54792631,.080522723,6.8698859,.81428075,.11852901,7.8036108,.88246536,.11308423,8.1840839,.78623736,.096069075,8.6363125,.79277951,.091796063,8.8706217,.94921374,.10700645,9.5144596,.5793618,.060892768,10.216972,.77332777,.0756905
09175,9.2715235,.87822169,.09472248,9.8243866,.78472453,.079875171,9.8176498,.85812825,.087406687,9.8727856,.87047678,.088169321,10.14413,.80168587,.079029538,10.530157,.93874621,.089148358,11.376399,1.3140526,.1155069,11.195974,1.2705096,.11347914,11.972839,1.444024,.12060831,12.440962,1.7041136,.13697603,12.015313,.81898844,.068162054,12.580552,.79341513,.063066795,13.318448,1.2129629,.091073893,13.845156,1.415566,.10224269,14.360887,1.4013125,.097578406
09176,5.6623673,.6460588,.11409694,5.4252372,.31108406,.057340179,5.6131735,.4759157,.084785499,5.8976674,.31139436,.052799579,6.0669832,.69560301,.11465386,6.086112,.35070407,.057623666,6.5348139,.61703551,.09442281,6.8057361,1.2064193,.17726508,8.7138262,2.0316243,.23314951,8.7040424,2.1075349,.24213289,8.3810978,.85051435,.10148007,8.7279711,1.0564926,.12104675,8.9896393,.73449916,.081705078,8.5603914,.84403783,.098598041,9.1774254,.97679919,.10643499
09177,7.4318638,.16380276,.022040604,7.4800491,.082712896,.011057802,7.4890962,.025765345,.003440381,7.788661,.15949953,.020478427,7.9611077,.17863797,.022438833,8.1807156,.075790003,.009264471,8.8929768,.17863502,.020087201,8.8129902,.10144256,.011510572,9.1549664,.05163822,.0056404597,9.7054663,.15095381,.015553484,9.9546385,.11295664,.011347136,10.358477,.15497006,.014960701,11.055634,.10793977,.0097633265,11.013034,.025629004,.0023271521,11.280035,.13970673,.01238531
09178,6.6607842,.69548821,.10441536,6.3954444,.62202752,.097261034,6.5849924,.8102873,.12305061,6.5295458,.67482477,.10334942,6.970242,.88107026,.12640454,6.8461723,.55645007,.081279002,6.8114715,.18952659,.027824618,7.2270989,.71050131,.098310724,7.8424897,.82668746,.10541135,8.3973141,.547957,.065253839,8.6716976,.54711741,.063092306,9.0940189,.75540793,.083066456,9.5053453,.73628777,.077460393,9.6278782,.96194482,.099912442,9.9278603,.71422207,.071941189
09179,8.9634027,.069574296,.0077620405,9.1446447,.054091021,.005915049,9.0052128,.00081504887,.000090508562,9.1656742,.083460771,.0091057969,9.4198074,.094097011,.0099892709,9.81738,.17319411,.017641582,10.807489,.68888414,.063741364,10.499168,.10027628,.0095508788,10.992359,.043788835,.0039835703,11.452199,.47072214,.04110321,11.042657,.001183431,.00010716905,11.810053,.22178563,.018779393,11.971614,.31788668,.026553368,12.804494,.13963357,.010905044,13.529636,.032169819,.0023777296
09180,7.612916,.44647071,.058646478,7.4113822,.29022226,.039158992,7.2460575,.10849641,.014973164,7.3372064,.022513593,.0030684147,7.6414313,.059146211,.0077402005,7.7830696,.062268436,.0080004986,7.6964831,.012807041,.0016640121,7.9816389,.026233299,.0032867058,8.3642969,.036856931,.0044064587,8.1616659,.068389371,.0083793392,9.4043055,.44778022,.047614384,9.2542639,.13612989,.014709963,9.5813494,.52853298,.055162687,9.9855089,.39165235,.039222073,10.983769,.038841963,.0035363054
09181,5.4334526,.077001646,.014171771,5.7061949,.49278587,.086359806,5.5446668,.024986852,.004506466,5.8302016,.04273491,.0073299198,5.6694155,.13051796,.023021413,5.8166027,.1081353,.0185908,6.4216814,.053629018,.0083512422,6.3300619,.023937779,.0037816025,6.5410728,.18641043,.028498448,6.9195156,.02625226,.0037939448,7.1026268,.30923563,.043538205,7.6113195,.24310979,.031940557,7.4089932,.047551841,.0064181243,8.2755566,.17458293,.021096217,9.0143518,.57658154,.063962616
09182,9.4237289,.0085354848,.00090574386,9.4873791,.07186193,.0075744768,9.1679373,.066728644,.0072784796,9.4530725,.023406994,.0024761255,9.3520899,.0070633176,.00075526623,9.9905996,.22258215,.022279158,10.405076,.0064708698,.00062189548,10.345902,.066493101,.0064269989,10.624565,.045325149,.0042660711,11.474892,.13556981,.011814474,11.898367,.11458863,.0096306177,12.998986,.13194932,.010150739,13.645835,.00082049466,.000060127848,13.579707,.3194924,.023527194,14.642249,.12984338,.0088677211
09183,5.3047228,.035783485,.0067455899,5.3281302,.027186761,.0051024957,5.19345,.14955319,.028796503,5.268127,.081799202,.015527189,5.3482585,.089901857,.016809557,5.5603886,.05777115,.010389769,5.700829,.039537292,.0069353585,6.5335207,.077597506,.011876829,6.6881337,.16341348,.024433345,7.1596065,.18864121,.026347985,7.4221063,.19083671,.025711935,7.853765,.29280454,.037282061,8.502141,.33842409,.039804574,8.6940422,.32951602,.037901361,8.8869781,.25130388,.028277766
09184,11.289085,.069366656,.0061445772,12.060372,.18714194,.015517095,12.300688,.30633131,.024903592,12.322412,.28493693,.023123471,12.523578,.23486394,.018753741,12.846053,.33463773,.026049849,12.819126,.15530156,.012114832,14.767062,.55649084,.037684601,15.406919,.39416286,.025583496,16.041721,.68052101,.042421944,20.032068,1.8518109,.092442326,20.953184,1.7901553,.085435957,22.973133,1.946594,.084733501,22.522907,1.9072931,.084682368,21.386707,1.3088531,.061199374
09185,5.5631733,.15787424,.028378451,5.8889279,.25311783,.04298199,5.7429066,.11149797,.019414902,5.7814384,.1215047,.021016344,5.7538919,.010381066,.0018041816,5.9470243,.036616605,.0061571305,6.5633173,.013492174,.0020556943,6.7084846,.11667076,.017391523,7.029182,.20646846,.029373042,7.5091071,.15744726,.020967508,7.8508005,.15582864,.019848758,8.4936037,.13472551,.015861996,8.5103254,.14883229,.017488437,8.9563026,.085637778,.0095617333,9.4243574,.066116616,.0070155039
09186,7.1090355,.47012103,.066130072,7.5787234,.45439139,.059956189,7.6361408,.49355999,.06463474,8.2065058,.60369247,.073562667,8.4605589,.67594552,.079893723,8.8789988,.63682216,.071722291,9.0660639,.51647955,.056968443,9.4238939,.64744949,.068702966,8.8153353,.75402015,.085535049,9.6655083,.79989922,.082758114,11.100024,.95202422,.085767761,11.100063,.80695111,.072697885,11.305778,.72840273,.06442748,11.269525,.77918488,.069140881,10.967298,.74795914,.068199039
09187,6.411273,.084519528,.013182956,6.3618822,.019245518,.0030251297,6.5609493,.10718587,.016336946,6.520596,.24293749,.037256945,6.7887549,.21395607,.031516246,6.9240236,.20070615,.028986925,7.1169839,.26120278,.036701333,7.1427932,.13152145,.018413167,7.6492987,.26221403,.034279488,7.8634501,.094894856,.01206784,8.1861115,.21994598,.026868189,8.991313,.038855202,.0043214159,9.4181433,.02232784,.0023707263,9.2957039,.1598772,.017199041,9.4360657,.19589332,.020760063
09188,10.781707,.35177955,.032627445,10.740623,.02555069,.0023788833,10.494964,.36803454,.03506773,10.543262,.5176962,.049102087,11.006327,.1377832,.012518546,11.76849,.57281899,.048673958,12.569689,1.0214623,.08126393,12.113656,.22295049,.018404888,12.898569,.6886996,.053393487,11.980622,.86387581,.072106086,11.73801,.6971094,.059389059,12.356031,.58611292,.047435369,12.741435,1.2118587,.095111638,12.720413,1.2581534,.098908223,13.562863,.82620156,.060916454
09189,5.8538094,.24036907,.04106199,5.7224517,.03046892,.0053244522,6.206759,.4477616,.072140969,6.0776076,.25852898,.04253795,6.0943661,.42104173,.069087043,5.9095554,.3800914,.064318106,6.9346223,.87823665,.12664521,6.7882466,.3820371,.056279201,7.411046,.48867312,.06593848,7.4191022,.1630047,.021970946,7.6169863,.34854251,.045758586,8.3212729,.32503936,.039061256,8.7192287,.30313608,.034766387,8.6993418,.18433192,.021189181,8.9981747,.034114841,.0037913069
09190,9.4999294,.11325324,.011921482,9.2414455,.18293366,.019794919,9.0879488,.17910978,.019708494,9.2661314,.059075788,.0063754534,8.997447,.068972468,.0076657822,9.4771414,.12161211,.012832151,9.9299469,.11077369,.011155517,10.158017,.053196155,.0052368641,10.482369,.16294594,.015544762,10.538888,.51495147,.048862029,11.558563,.18156275,.015708072,11.668028,.34000084,.02913953,12.364083,.21634023,.017497474,12.568317,.28848064,.022953004,12.963403,.025198586,.001943825
09261,6.6990237,.003517075,.00052501308,6.4926124,.0093525443,.0014404901,6.5674305,.03750756,.0057111471,6.8156261,.048625242,.0071343766,6.8603263,.02276561,.0033184444,7.2234106,.030850669,.0042709284,7.6022692,.057752918,.0075968001,8.1670485,.059158143,.0072435155,8.8844023,.069262311,.0077959448,8.9455185,.079646297,.0089034857,9.4916334,.031231843,.0032904602,9.7707205,.054915339,.0056203981,10.203416,.03854778,.0037779289,10.387585,.025126649,.0024189116,10.470291,.026251078,.0025071965
09262,5.8691826,.024300123,.0041402909,5.8520336,.049311157,.0084263282,5.8124743,.033662032,.0057913428,5.9644399,.0057371743,.00096189656,6.4558792,.052193459,.0080846399,6.7467594,.034253217,.0050769881,6.954,.00059924758,.00008617308,7.1559296,.060730342,.0084867161,7.4877143,.06316077,.008435254,8.1958818,.037329581,.0045546754,8.7937021,.03321619,.0037772702,9.2822762,.04922666,.0053032963,9.3768206,.067313857,.0071787508,9.4171505,.066845126,.0070982329,9.2691727,.010280855,.0011091449
09263,5.3595552,.13327843,.024867442,5.600719,.31929263,.057009224,5.5099277,.16499379,.02994482,5.762043,.29800579,.051718771,5.8923302,.40657559,.069000818,6.2512698,.39025989,.062428899,6.2402625,.26197824,.041981924,6.7350931,.33574286,.049849771,7.5393367,.29069248,.038556769,7.2118912,.44566748,.0617962,7.5531325,.097810216,.012949622,8.0236959,.19914161,.024819186,8.8111467,.3894937,.044204656,8.4506741,.013720232,.0016235666,8.708498,.075772993,.0087010404
09271,4.8062215,.072422236,.015068435,5.340692,.27168295,.050870363,5.2600489,.36762917,.069890827,5.181694,.56095427,.10825693,5.4578891,.8295328,.15198785,5.7512894,1.0238799,.17802614,5.9330306,.6017893,.10143033,6.3403502,.78886032,.12441905,6.4032445,.70563859,.11020017,6.7476602,.69169599,.10250901,7.0252204,.72604257,.10334801,7.1067519,1.0726711,.15093689,7.5685277,1.2462584,.16466326,8.2346258,1.2894747,.15659179,7.661202,.79270405,.10346993
09272,4.3668356,.034042489,.0077956882,4.5302773,.03490106,.0077039567,4.4936323,.19641791,.043710276,4.6597791,.044750944,.0096036624,4.7947426,.17463648,.036422495,4.8336639,.0054004183,.0011172515,5.0735059,.10162608,.020030741,5.3736358,.040675018,.0075693666,5.8758554,.32489035,.055292435,6.0563731,.83279169,.13750666,6.6650357,1.1444951,.17171627,7.0356898,1.0358654,.14723012,7.4211154,.79611462,.10727695,6.8035336,.83706897,.12303445,7.2555814,.26735258,.036847852
09273,4.810307,.0070994315,.0014758791,4.8597412,.47975582,.098720446,4.7177167,.44738236,.094830275,4.7385178,.34001085,.071754687,4.9868555,.22944857,.046010673,5.2543969,.52366346,.099661954,5.7794819,.52198726,.090317309,6.5262666,.70506978,.1080357,6.2441282,.59803474,.095775537,7.2666469,.52176183,.071802281,7.3986626,.26046658,.035204548,7.5995545,.41189757,.054200225,8.0496941,.56628168,.070348226,8.2396622,.4390479,.053284697,8.6600389,.55825353,.064463168
09274,6.9026461,.17873894,.025894264,6.3738513,.17650612,.027692223,6.6111302,.11697297,.017693339,6.7996902,.20430444,.030046139,6.8674493,.11614219,.016911983,7.3067131,.27721319,.037939519,7.600914,.45458511,.059806637,8.3503895,.222671,.026665943,9.2892904,.35908517,.038655825,9.2952766,.3073293,.033062954,9.515481,.38753912,.040727224,9.8310642,.3564384,.036256339,10.270941,.28547686,.027794616,10.487833,.3253493,.031021595,10.441464,.28705138,.027491488
09275,5.0973215,.3213118,.063035421,4.6004429,.066365384,.014425868,4.9928298,.01794007,.0035931668,4.689167,.046768017,.0099736303,4.6355524,.14753184,.031826161,4.6941624,.2504251,.053348199,5.0695806,.31496087,.062127598,5.2678075,.42022276,.079771854,5.5387735,.71667105,.12939166,6.2772737,1.1546949,.18394847,6.9118481,1.3611178,.19692531,7.2286553,1.4975731,.20717174,7.4210849,1.3330114,.17962487,7.336051,1.1652973,.15884531,7.6638765,.6685611,.087235369
09276,4.7592735,.063998751,.013447168,4.8849373,.023913937,.004895444,5.0689692,.10824526,.021354491,5.2903318,.16740985,.03164449,5.180429,.51308858,.099043645,5.6481595,.56349343,.099765852,5.5618262,.4666521,.083902672,5.4899392,.42912403,.078165531,5.1044216,.091874354,.017998975,5.9523411,.041298315,.0069381632,6.3207479,.33643597,.053227242,7.1977506,.10201233,.014172807,6.5189667,.17376658,.026655542,6.9666052,.64270014,.092254423,6.9201903,.46202245,.066764414
09277,4.1257391,.0676101,.016387392,4.3819437,.16342978,.037296183,4.2397985,.057862472,.013647458,4.2373772,.01913058,.0045147222,4.2155476,.10976438,.026037989,4.4748554,.009859832,.0022033856,4.5836816,.11701128,.025527794,4.6164813,.22563417,.04887579,4.5655537,.20538791,.044986419,4.9879379,.21444465,.042992648,5.2646418,.26032472,.049447756,5.7027493,.25134084,.044073626,6.1649852,.077422902,.012558489,5.9060822,.060304243,.010210533,6.1722116,.061197959,.0099150781
09278,5.0948901,.47612178,.093450844,5.0724745,.21445857,.042278886,5.110424,.17124629,.033509213,5.3287468,.19639333,.036855444,5.6054931,.26891991,.047974356,5.6462765,.29137319,.051604487,5.8923721,.34745309,.058966588,6.2245674,.63074869,.10133214,8.4071913,1.1954607,.14219502,7.8495374,.50896806,.064840518,7.6288958,.75578755,.099069059,8.3657598,.60161227,.071913645,9.4494219,.74411005,.078746624,8.4425659,.76086909,.090122968,9.0824947,.83581585,.092024922
09279,5.2452717,.13479197,.025697805,5.0551853,.030046709,.0059437403,5.06425,.00014741582,.000029109113,5.3216248,.046223771,.0086860256,5.2851324,.049809333,.0094244247,5.6390061,.16248336,.028814185,6.0849609,.10966154,.018021733,6.4146171,.10773562,.016795332,7.8121514,.67599267,.086530924,7.13169,.63456738,.088978544,7.8452463,.24109635,.03073152,7.9865408,.48127303,.060260512,8.6322718,.59520733,.068951413,8.2917576,.17209834,.020755351,8.5730314,.26578668,.031002648
