postcode_id,pprice_qm2007,pprice_qm_se2007,pcv2007,pprice_qm2008,pprice_qm_se2008,pcv2008,pprice_qm2009,pprice_qm_se2009,pcv2009,pprice_qm2010,pprice_qm_se2010,pcv2010,pprice_qm2011,pprice_qm_se2011,pcv2011,pprice_qm2012,pprice_qm_se2012,pcv2012,pprice_qm2013,pprice_qm_se2013,pcv2013,pprice_qm2014,pprice_qm_se2014,pcv2014,pprice_qm2015,pprice_qm_se2015,pcv2015,pprice_qm2016,pprice_qm_se2016,pcv2016,pprice_qm2017,pprice_qm_se2017,pcv2017,pprice_qm2018,pprice_qm_se2018,pcv2018,pprice_qm2019,pprice_qm_se2019,pcv2019,pprice_qm2020,pprice_qm_se2020,pcv2020,pprice_qm2021,pprice_qm_se2021,pcv2021
56206,1388.9849,146.04056,.10514194,1364.2327,7.1838703,.0052658687,1280.7234,21.508081,.016793698,1252.2676,103.93705,.082999073,1222.8518,52.874069,.043238331,1190.5144,74.300919,.062410768,1218.6892,46.456139,.038119759,1228.4379,3.4955659,.0028455374,1316.3977,65.280251,.049590066,1601.5891,107.74889,.067276239,1532.5343,36.856277,.024049236,1748.3207,154.39577,.088310897,1832.0941,155.17833,.084699973,1827.9406,251.96109,.13783878,2220.79,202.38394,.091131508
56218,1399.9279,46.700912,.033359513,1443.7245,81.913879,.056737889,1310.9844,13.535451,.010324647,1319.571,30.91515,.023428181,1321.1456,86.199585,.06524609,1325.3011,72.494255,.054700214,1388.2098,16.480415,.011871703,1448.4237,18.09726,.012494451,1792.2732,141.51279,.078957155,1993.5011,72.68457,.036460761,2191.8967,45.265594,.020651335,2354.7632,146.94739,.062404316,2582.2744,25.527046,.009885489,2901.5229,24.845257,.0085628331,3110.9998,80.155502,.02576519
56220,1318.4359,95.929436,.072760031,1345.1227,60.627392,.045072015,1288.8595,2.9911654,.0023207846,1293.7041,58.624352,.045315117,1302.1632,148.62871,.11413985,1252.8025,16.753681,.013372963,1333.5193,29.615841,.022208784,1247.7362,129.35765,.10367388,1711.5846,80.76844,.047189277,1850.6686,128.34087,.06934838,1693.2281,13.065956,.0077165952,1961.8717,108.66558,.05538873,2295.0991,76.650169,.033397324,2357.3577,364.29346,.15453465,2935.7913,492.33997,.16770265
56235,1295.9227,85.524002,.06599468,1311.5995,70.440308,.053705655,1244.5919,96.739944,.077728242,1118.0165,39.287025,.035139933,1197.4695,26.870367,.022439292,1213.9346,46.508034,.038311813,1304.9526,5.8342681,.0044708657,1223.4462,67.408058,.055096872,1431.9415,45.79586,.031981654,1679.8235,30.41017,.018103193,1668.0803,4.1202407,.0024700493,1850.4951,66.71965,.036055025,1965.7902,82.567635,.042002264,2154.804,48.207394,.022372056,2394.0051,119.88119,.050075576
56237,1105.0128,14.340694,.012977853,1042.3535,15.485491,.014856275,950.11786,23.487068,.024720162,995.12683,4.4729943,.004494899,1029.8738,4.7493329,.0046115681,991.32849,25.296051,.025517324,999.77936,33.111561,.033118866,977.57886,39.930767,.040846594,1048.736,17.119282,.016323728,1281.5813,16.261673,.012688756,1197.7284,14.85798,.012405133,1337.6217,32.20792,.024078498,1533.9983,85.40329,.055673655,1476.6851,21.081774,.014276419,1692.1617,42.577202,.025161427
56242,1001.7752,1.1597037,.0011576486,1054.3047,68.841942,.065296061,1022.9319,52.621861,.051442195,958.13257,57.978031,.060511492,1133.8773,50.209354,.044281118,999.10852,25.021441,.025043767,960.9588,16.009258,.016659671,1010.4095,78.257347,.077451117,1157.1611,87.900932,.075962566,1416.2158,110.93183,.078329749,1299.3932,105.2103,.080968797,1355.8116,91.575851,.067543194,1455.8912,7.6319904,.0052421433,1928.2736,47.577869,.024673818,2033.2355,16.037119,.0078874873
56244,823.97772,5.5677781,.0067571951,903.61932,18.297033,.020248609,934.19763,14.009965,.014996789,897.0119,11.246255,.012537464,926.38727,129.5656,.13986117,758.36536,4.3096752,.0056828484,840.81598,26.745083,.031808484,882.60236,24.176233,.027391989,912.59918,5.8540139,.0064146607,1347.2256,2.6357596,.0019564352,1167.8217,45.851521,.039262433,1106.4346,167.677,.15154715,1220.6029,31.558222,.025854617,1450.3212,195.01498,.13446331,1886.9421,141.15047,.074803814
56249,1029.437,2.7386041,.0026602929,1029.1774,2.5698512,.0024969955,973.51526,10.721067,.011012737,941.98004,7.8850851,.0083707562,1028.496,37.323799,.036289688,942.73853,23.134838,.024540037,930.69672,3.5490897,.0038133687,923.77417,4.1923857,.0045383233,1092.3477,3.9674795,.0036320665,1242.3422,1.3557472,.0010912833,1166.4554,22.954847,.019679146,1202.8936,7.1723251,.00596256,1469.8633,83.022766,.056483325,1520.5549,37.286102,.024521379,2076.7029,22.383589,.010778426
56253,986.70642,9.6064663,.0097358916,1046.4811,24.156567,.023083616,998.14459,15.763003,.015792305,1036.5579,24.474955,.02361176,1007.4431,39.495098,.039203305,923.80524,22.616547,.024481943,942.53699,4.5547829,.0048324713,1001.2784,3.730226,.0037254633,1013.1937,20.953363,.02068051,1278.3057,24.160858,.018900689,1220.8688,13.094653,.010725684,1233.2155,12.578705,.010199925,1342.3091,61.887756,.046105444,1538.2819,83.03083,.053976342,1776.2502,26.166893,.014731535
56254,1006.2043,43.223408,.042956892,1098.9652,28.981747,.026371852,1072.6434,14.780545,.013779552,1093.1613,32.228413,.029481847,1112.7262,20.382364,.018317502,990.4411,29.535227,.029820276,1007.1043,27.96876,.027771462,993.56256,52.353615,.052692823,1130.276,48.572945,.042974409,1368.5277,27.157799,.019844538,1290.0404,39.26379,.030436093,1207.2585,123.61613,.10239408,1345.0627,104.18902,.077460341,1569.3368,104.95092,.066875972,1867.3848,61.010693,.032671731
56269,1118.0372,37.971596,.03396273,1084.8079,69.339813,.063918978,1010.1246,28.662912,.02837562,1087.778,32.35022,.029739728,1181.2589,42.933002,.036345124,990.59131,115.59566,.11669359,1005.9692,61.1679,.060804941,996.24823,11.799901,.011844338,1152.7892,87.131775,.075583443,1416.2567,115.57957,.081609197,1188.5084,111.73623,.094013833,1192.6311,147.53011,.12370137,1441.6841,29.375137,.020375572,1754.0951,4.2217932,.0024068211,2060.1609,50.58477,.024553796
56271,950.11316,35.48764,.03735096,916.63342,.72905159,.00079535786,952.13184,18.43886,.019365868,863.97522,42.69791,.049420293,1109.7015,228.41888,.20583813,883.04706,49.042446,.055537749,877.87213,62.251541,.070911855,911.11139,56.973888,.062532298,1115.0281,23.294895,.020891756,993.66675,52.381859,.052715722,912.45093,3.3182116,.0036365918,1040.5898,89.472237,.085982233,1073.8783,237.17393,.22085737,1574.604,53.993019,.034289904,2050.4485,105.79494,.051595997
56276,1189.0708,80.15789,.067412212,1096.3812,120.94042,.11030873,981.43915,28.114777,.02864648,1053.7377,13.010092,.012346613,1029.1654,1.2100725,.0011757804,986.94263,60.003693,.06079755,988.60718,60.787983,.061488509,990.79358,14.562072,.014697382,1053.176,22.377195,.021247346,1233.0767,36.340149,.02947112,1194.964,104.26167,.087250888,1233.1595,103.00138,.083526403,1449.5148,62.583256,.043175314,1454.4458,79.790337,.054859616,1632.9054,11.206514,.0068629296
56281,1238.9418,42.748341,.034503914,1258.7151,34.685127,.02755598,1256.0968,46.787464,.037248295,1168.5103,19.735138,.016889144,1177.5807,13.500864,.011464916,1062.7137,26.625565,.025054315,1038.2415,3.4153895,.0032895908,1085.1434,15.69496,.014463489,1190.5421,63.258228,.053133968,1465.3628,36.037907,.024593163,1366.6592,43.269863,.031661049,1227.3481,10.133678,.0082565639,1364.4408,16.810579,.01232049,1650.8152,6.2471218,.0037842649,1957.1011,.79356706,.00040548088
56283,1144.8447,55.765503,.0487101,1223.2162,54.263359,.044361219,1185.7548,83.568687,.07047721,1176.7931,62.750423,.053323243,1189.9099,39.610802,.033288907,1068.3895,85.215332,.079760544,1045.3925,105.23392,.10066452,1065.4221,96.481392,.090556964,1195.7729,49.642567,.041515045,1438.8967,67.635056,.0470048,1376.8146,89.34024,.064889088,1278.0591,106.51192,.083338812,1370.4963,103.77525,.075720929,1664.4435,159.07536,.095572703,1950.6436,143.48909,.073559873
56288,1186.4622,46.63303,.039304271,1170.9252,3.0171456,.0025767195,1173.4712,75.10675,.064003915,1160.135,3.074065,.0026497475,1137.8658,12.402472,.010899767,1104.3151,.4236736,.00038365283,1100.5475,36.907753,.033535812,1095.144,30.842831,.028163264,1356.1296,17.331083,.012779813,1626.6317,11.792773,.0072498117,1473.7932,25.503368,.017304577,1645.4261,3.4418142,.0020917463,1674.0242,20.204472,.012069402,1749.6196,3.5233274,.0020137676,2007.3123,48.839886,.024330985
56290,963.71484,43.556519,.045196481,1011.2386,24.03149,.023764411,968.3078,15.193482,.015690757,1000.4978,6.3676591,.0063644908,947.26398,41.524384,.043836128,903.58398,12.051648,.013337607,890.59979,38.11747,.042799775,891.82581,12.685622,.014224327,1016.0067,3.8181374,.0037579844,1227.502,27.912817,.02273953,1134.5989,26.654636,.023492564,1160.678,74.296165,.064011008,1222.6365,92.426964,.075596437,1374.4204,64.018333,.046578422,1725.1692,80.856758,.046868887
56291,1096.5365,3.4554861,.0031512731,1059.777,6.2611685,.0059080059,986.29999,21.76512,.022067444,961.30151,35.833515,.037276041,977.50525,18.181368,.018599765,952.42175,4.8787193,.0051224357,917.44965,11.697928,.012750486,989.29095,32.190147,.032538604,1044.6559,21.39389,.020479366,1325.8441,1.8287476,.0013793082,1228.588,55.579437,.045238465,1196.759,28.743568,.024017841,1339.5858,9.2035418,.0068704383,1530.9541,26.739775,.017466085,1769.6072,33.189693,.018755402
56294,1227.363,33.530052,.027318774,1327.625,23.488653,.017692234,1292.2347,25.734787,.019914947,1273.4751,30.768343,.024160931,1299.8969,30.507029,.023468807,1180.3103,2.498543,.0021168527,1236.2411,27.766941,.022460781,1292.5922,29.934513,.023158513,1478.2955,36.34594,.024586383,1661.5345,12.516572,.00753314,1584.6975,3.1195626,.001968554,1559.5504,12.749065,.0081748338,1662.9359,20.815111,.012517085,2056.8699,40.57222,.019725224,2375.5225,33.290039,.014013776
56295,1288.8848,.11734326,.000091042479,1339.441,31.999449,.023890151,1273.0624,16.226065,.012745695,1270.4379,45.622715,.035911016,1338.5529,13.946008,.010418721,1358.5485,4.5330005,.0033366499,1418.1931,11.478644,.0080938516,1542.2327,6.0166612,.003901267,1717.6429,53.849869,.031351026,1820.5472,63.843822,.035068478,1900.7026,23.639654,.012437324,1950.252,38.26844,.019622305,2054.9929,52.797401,.025692254,2527.8459,72.546478,.028698932,2860.9739,18.408508,.0064343503
56299,1238.4232,32.824718,.02650525,1273.77,11.597571,.0091049178,1243.0812,66.61512,.053588714,1107.8395,39.829464,.035952378,1137.4419,94.480499,.08306402,1112.7361,129.73077,.11658719,1102.7477,47.820984,.0433653,1219.1483,89.31916,.073263571,1452.8491,22.763054,.015667873,1578.8789,187.6512,.11885091,1580.9348,241.47134,.1527396,1587.9401,2.0545852,.0012938683,1624.6825,10.205057,.0062812623,1852.8684,141.60265,.076423474,2493.1382,412.1568,.16531646
56305,1123.0363,38.922203,.034658011,1167.7139,126.46446,.1083009,1068.3978,32.107262,.030051785,958.74286,116.88528,.12191515,1032.9436,52.519802,.050844792,1018.5103,87.02195,.08544042,1132.4797,30.84911,.027240319,1146.8781,54.747066,.047735736,1059.7045,121.11559,.11429186,1250.6404,122.48502,.097937837,1280.2527,23.473406,.018334979,1525.295,43.346516,.028418446,1621.7089,141.81824,.087449878,1823.8633,82.095383,.045011807,2470.5515,471.24954,.19074669
56307,1149.4769,31.036745,.027000755,1164.5782,18.363022,.015767958,1070.9104,52.00108,.048557825,994.89374,71.695984,.07206396,1037.8475,6.2694368,.0060408073,1020.4733,42.422417,.041571315,1085.7838,20.852329,.019204862,1170.009,58.286037,.049816743,1237.4346,5.197536,.0042002513,1229.5021,73.663116,.059912965,1281.6563,9.7201614,.0075840629,1510.4497,75.940216,.050276559,1569.6421,67.524826,.04301925,1783.6731,14.207613,.0079653682,2599.7424,402.60703,.15486419
56316,1055.4581,2.1094642,.0019986243,1030.1346,.68494844,.00066491158,933.27948,52.4436,.056192812,981.7608,43.709728,.044521771,995.54889,11.384945,.011435847,912.45074,88.935211,.097468503,982.98578,43.225681,.043973863,1046.9288,30.448055,.029083215,1030.1941,25.369865,.024626296,1201.6235,81.869087,.068132058,1096.3024,53.521603,.048820112,1307.193,31.524235,.024115976,1474.4323,21.256979,.014417061,1754.6376,35.516884,.020241721,2263.333,268.29657,.11854047
56317,1238.8954,31.065172,.025074895,1276.1826,87.327103,.068428375,1179.1481,125.44023,.10638209,1166.8335,131.37524,.11259125,1184.6729,18.711107,.015794324,1150.587,58.683037,.051002692,1241.9149,50.263275,.040472399,1200.8766,2.4189956,.0020143583,1196.0984,89.102264,.074494094,1088.2584,220.43896,.20256123,1236.6544,181.02829,.14638551,1356.6903,4.8780465,.0035955489,1500.1691,70.511444,.04700233,1813.4286,155.95303,.085998997,2383.4465,440.09348,.18464583
56321,1549.8643,15.481093,.0099886768,1530.4979,18.046515,.01179127,1461.0688,16.254679,.011125197,1340.9989,56.42794,.042079035,1396.1234,51.234306,.036697548,1325.8536,40.006039,.030173797,1401.2322,62.605492,.044678885,1558.8033,114.04958,.073164828,1543.3508,111.89037,.072498336,1618.8652,194.4183,.12009542,1726.7253,74.438576,.043109678,1848.0521,44.666904,.024169721,2128.3145,65.091377,.030583534,2062.5959,135.55975,.065722883,2165.6697,134.15614,.061946724
56322,1300.1428,10.004995,.0076953047,1346.9408,7.2582512,.0053886934,1319.4489,29.822136,.022601964,1257.4879,18.937065,.015059441,1252.5825,10.603951,.00846567,1159.4652,1.9348885,.0016687766,1236.014,4.4740219,.0036197177,1391.8751,14.461193,.01038972,1356.7698,17.049078,.012565933,1592.2939,12.177872,.0076480047,1546.8325,32.556335,.021047099,1700.587,33.99139,.019988034,2075.9578,32.897091,.015846705,2216.1526,53.622555,.024196237,2265.9536,32.519615,.014351403
56323,1392.5238,59.074326,.042422488,1437.7469,6.9393473,.0048265429,1401.9473,31.240936,.02228396,1373.552,194.46188,.14157592,1560.839,10.236609,.006558402,1416.3459,168.76566,.11915568,1379.3351,143.72359,.10419773,1343.2419,254.75204,.18965462,1679.9189,120.7403,.071872689,1584.913,190.90346,.12045044,1342.0095,32.824978,.024459571,1338.5623,102.78327,.076786324,1801.8621,72.201591,.040070545,1834.8265,68.065605,.037096478,2313.4248,203.75298,.08807417
56329,1116.3094,16.289751,.014592505,1100.323,13.707006,.012457257,1034.1804,40.035809,.038712595,940.94702,10.350948,.011000564,978.47113,49.364986,.050451141,947.58881,28.966902,.030569063,862.89435,37.193897,.04310365,951.75763,4.877058,.0051242649,1007.3106,7.0693064,.0070180004,1287.3197,10.258874,.0079691736,1165.0085,2.0157235,.001730222,1074.8489,50.882191,.047338925,1271.8325,14.565566,.011452424,1526.0048,44.932968,.029444842,1752.9358,53.552414,.030550128
56330,1211.1293,22.520796,.018594874,1252.3269,4.5860262,.0036620041,1182.2236,4.9653835,.0042000376,1171.0049,3.705092,.0031640278,1210.6143,38.895622,.032128833,1244.8218,5.3991237,.0043372666,1341.7017,14.260554,.010628708,1539.7252,48.314728,.031378798,1610.7646,24.911015,.015465335,1732.8973,59.418945,.034288786,1887.3666,21.892467,.011599478,2000.3655,13.630323,.0068139164,2179.6555,62.113739,.028497044,2554.6626,70.220718,.027487276,2670.3062,64.264534,.024066355
56332,1236.015,20.874149,.016888265,1285.4484,.22337265,.00017377023,1253.8635,8.9771938,.0071596261,1297.5339,15.969206,.012307351,1282.5004,3.7163906,.0028977697,1197.3712,3.0313005,.0025316298,1266.2854,11.898271,.0093962001,1393.4287,42.481415,.030486967,1527.766,61.831684,.04047196,1658.6511,33.555294,.020230472,1653.8486,29.428253,.017793801,1763.1716,75.270096,.042690169,1946.3771,23.097979,.011867166,2327.8528,94.147247,.040443815,2461.1951,45.737923,.018583624
56333,1437.5638,98.374931,.068431698,1498.0945,119.05748,.079472609,1396.5021,130.55167,.093484767,1661.5424,132.04019,.079468444,1745.4629,64.949272,.037210342,1607.8915,108.92419,.067743495,1792.562,126.28276,.070448197,1982.0245,436.09796,.22002652,1852.684,61.097271,.032977708,2219.0139,54.103012,.024381556,2201.0022,590.5188,.26829541,2520.8782,515.10785,.20433667,2795.2825,417.92532,.14951095,3328.0718,609.96198,.18327789,3679.479,629.1178,.17098013
56335,1301.1351,23.052151,.017716954,1404.0659,17.636181,.012560792,1272.457,46.312878,.036396418,1260.1693,54.861317,.043534879,1332.9546,99.681015,.074782006,1230.538,19.728439,.01603237,1331.3862,17.530058,.013166771,1370.5176,39.889294,.029105278,1393.2975,57.777122,.041467901,1833.9613,15.60354,.0085081076,1493.1743,200.03793,.13396823,1805.5172,56.979939,.031558789,1997.7164,66.099899,.03308773,2213.9609,76.804764,.03469111,2461.2554,335.52228,.1363216
56337,1240.9822,45.902328,.036988709,1364.3483,44.009647,.032256901,1209.0465,10.71678,.0088638272,1189.3545,33.278263,.027980104,1263.2722,54.272949,.042962197,1152.1173,22.01623,.019109365,1229.278,90.680679,.073767431,1256.9786,34.557522,.027492529,1365.5752,38.320332,.028061679,1769.8124,126.80949,.071651377,1543.1,67.310699,.043620441,1789.3752,148.83759,.08317852,1977.5106,172.19199,.087075129,1999.255,106.30387,.053171743,2378.1782,346.20746,.14557675
56338,1073.7227,14.958566,.013931499,1074.8036,16.865015,.015691252,1330.5344,3.6027792,.0027077685,1059.408,6.6688728,.0062949052,913.7337,58.289246,.063792378,927.58405,119.46851,.12879536,958.59753,101.61105,.1059997,1017.6094,74.292656,.073007047,985.78125,40.666641,.041253209,1279.621,111.42691,.087078057,1171.3003,85.38842,.072900534,1421.9984,123.32594,.086727202,1821.4698,337.14642,.1850958,1393.0835,118.85345,.085316814,1701.5385,30.89592,.018157639
56340,1216.0978,18.206766,.014971466,1261.4557,29.255974,.023192232,1225.2589,16.653351,.013591699,1121.3394,41.309441,.036839373,1133.1052,38.643089,.034103706,1045.7845,23.918642,.022871481,1134.1139,28.660023,.025270851,1236.0021,20.010498,.016189696,1221.6448,47.768562,.039101843,1468.0471,42.353615,.02885031,1339.6265,25.627949,.019130668,1485.9705,48.992733,.032970194,1873.5924,114.86259,.061306071,1976.1687,81.27124,.041125659,1968.438,5.6904249,.0028908327
56341,1169.459,28.984867,.024784852,1205.3901,40.022449,.033202901,1206.9585,38.166405,.03162197,1123.3671,11.411943,.010158695,1111.2402,5.1536441,.0046377406,1036.9185,17.946854,.017307874,1042.7589,4.3647928,.0041858121,1161.6166,32.93866,.02835588,1158.246,13.555722,.011703664,1356.6001,25.776217,.019000601,1362.1409,2.4227126,.0017786064,1394.3586,21.845766,.01566725,1685.5931,171.21619,.10157622,1894.4207,35.744709,.018868411,1933.1458,31.191076,.01613488
56346,1113.1924,21.70187,.019495165,1092.0736,1.6238384,.0014869313,1025.1874,21.091545,.020573357,892.46936,8.8542929,.0099211168,932.70605,6.1445637,.0065878886,899.13416,17.115831,.019035904,840.52728,2.2421656,.0026675703,926.06305,6.2039113,.0066992319,959.87659,2.2004943,.0022924764,1198.6992,19.499367,.016267106,1138.3673,31.621325,.027777787,1048.1237,23.989838,.022888366,1277.9042,4.8548031,.0037990352,1497.4098,41.762356,.02788973,1649.0331,6.626009,.0040181177
56348,996.53247,30.999104,.031106967,986.10486,10.192757,.010336382,890.84558,16.758652,.018812073,842.74377,15.627148,.018543178,834.1123,26.324333,.031559698,865.83051,24.246796,.028004089,757.42236,34.343407,.045342479,847.36804,25.179226,.029714627,914.58734,3.9519989,.0043210732,1134.667,48.784569,.042994615,1038.0245,32.774319,.031573743,988.49359,41.102341,.041580785,1221.104,37.368782,.030602457,1431.793,60.326065,.042133231,1579.0615,31.063221,.01967195
56349,996.61267,5.6547122,.0056739314,1004.8143,6.3172536,.0062869862,989.36493,90.383705,.091355272,1003.3196,72.026062,.07178776,878.13556,11.167042,.012716763,909.36322,34.714211,.038174197,803.85754,10.520378,.013087367,912.90363,8.4891071,.0092990175,942.3949,1.5287873,.0016222363,1143.3779,31.018831,.027129116,1078.645,58.362671,.054107394,1079.0272,56.933758,.052763969,1353.0446,64.830742,.047914714,1613.6128,74.968307,.046459913,1754.4021,57.183136,.032594088
56355,1277.5192,4.877634,.0038180517,1158.9486,14.014271,.012092228,1120.2437,16.348558,.014593752,1171.1843,18.412779,.015721504,1067.4326,19.760702,.018512364,1115.333,25.145496,.022545282,1039.1984,.34384581,.00033087601,1075.1575,2.3396907,.0021761376,1204.2013,23.50375,.019518124,1437.7671,45.264103,.031482223,1272.938,10.595983,.0083240364,1366.521,6.3806567,.0046692709,1561.4236,34.172108,.021885226,1827.1028,24.134247,.013209025,2007.6829,52.478855,.026139017
56357,1162.6198,70.353279,.060512718,1142.129,89.777092,.078605033,1064.0739,73.217422,.068808593,943.70343,52.054745,.055160068,946.18616,45.475311,.048061695,936.11487,32.805786,.035044614,873.60413,51.879837,.059385981,930.8407,19.308012,.020742552,1001.7028,39.89019,.039822381,1248.4941,63.445957,.050817985,1134.4628,66.527092,.058641937,1101.672,44.721127,.040593866,1376.3396,121.86135,.088540174,1543.1555,86.701431,.056184508,1628.2611,34.980206,.021483168
56368,1240.7882,5.8996787,.0047547831,1160.7323,43.090187,.037123278,1073.5121,.80739468,.00075210584,1082.163,28.439314,.026280066,1140.0161,10.827929,.0094980495,1109.7333,8.9677563,.0080810012,1160.931,.38288608,.0003298095,1062.197,.080385633,.000075678647,1217.0219,22.22126,.018258719,1373.5642,37.836624,.027546309,1233.6033,6.6436839,.0053855921,1392.7559,26.55747,.019068288,1576.5723,1.3148365,.00083398429,1958.6929,51.177444,.026128367,2035.5048,51.41468,.025258934
56370,1206.3789,23.674557,.019624479,974.30273,120.53349,.12371256,978.03723,251.23332,.25687501,921.63086,77.338348,.083914667,808.59277,132.91551,.16437881,861.40973,185.31525,.2151302,897.63348,111.23101,.12391584,899.06812,108.4795,.12065771,985.07745,184.52759,.18732293,1270.2589,25.828239,.020333052,1076.0349,112.69577,.10473245,1039.3027,84.608467,.081408873,1308.4152,.14773646,.00011291252,1424.3793,45.17403,.03171489,1729.814,89.78257,.051903021
56377,1184.4662,26.881788,.022695277,1202.3171,.97696519,.00081256864,1164.5675,50.81184,.043631513,1083.2811,6.56357,.0060589719,1035.8031,18.799362,.018149553,1044.1689,10.048886,.0096238125,1171.0565,27.290167,.023303885,1143.1117,9.0603867,.0079260729,1184.421,33.389809,.028190827,1481.8789,24.587229,.016591929,1317.3783,32.026672,.024310915,1518.6223,50.433727,.033210184,1753.9658,83.177979,.047422804,1811.9481,29.453211,.016254997,1847.2346,10.438597,.0056509315
56379,1093.8368,3.9755898,.0036345364,1091.6348,2.9118688,.0026674387,1020.6473,4.907958,.0048086718,965.71405,13.191502,.013659842,955.2381,14.961569,.015662659,973.2915,5.1031423,.0052431799,1089.42,6.3273091,.0058079609,1009.4128,4.6251454,.0045820158,1051.6337,4.1799664,.0039747362,1313.653,.59616435,.00045382179,1178.7025,5.041698,.0042773285,1337.1533,6.7314301,.0050341496,1497.2593,46.146835,.030820871,1599.2156,11.310348,.0070724348,1683.592,34.806667,.02067405
56410,1353.1523,41.595737,.030739877,1447.3757,65.499825,.045254197,1536.2631,38.237984,.024890257,1296.6201,71.981773,.055514928,1286.2047,2.360476,.0018352257,1321.8439,8.6244755,.0065245796,1319.3936,.55330616,.00041936399,1351.929,40.074738,.029642636,1623.4694,75.856346,.046724841,1793.8311,21.592617,.012037152,1958.5953,55.68354,.028430345,1889.6864,95.340622,.050453145,2188.2334,32.516884,.014859879,2025.7373,68.240952,.033686969,2815.9507,317.69812,.11282091
56412,1392.5094,65.353317,.046932049,1451.7789,30.976181,.021336706,1458.0477,10.407459,.0071379412,1343.7949,113.48475,.084450945,1169.334,80.175232,.068564869,1283.1365,19.608727,.015281871,1171.7106,52.287674,.044625077,1266.3202,146.30452,.11553517,1426.281,246.64464,.1729285,1490.3329,292.60248,.19633363,1775.1675,195.0229,.10986169,1647.495,38.593998,.023425866,1691.4149,213.63348,.1263046,1826.7333,67.095306,.036729667,2498.4204,61.990955,.024812059
56414,1241.3969,44.44455,.035802048,1258.4808,100.17705,.079601571,1220.6144,51.36861,.042084225,1187.8518,30.792831,.025923125,1136.541,106.2392,.093475901,1169.8943,40.251282,.034405913,1077.3425,53.199112,.049379941,1131.1614,15.241713,.013474393,1141.1819,51.286243,.04494134,1596.7686,76.435478,.047868852,1408.1412,27.358368,.01942871,1273.8765,60.063087,.047149852,1635.6539,252.68091,.15448311,1609.3873,88.834129,.055197481,1734.4813,248.29774,.14315389
56422,1137.6002,14.02757,.012330843,1225.9888,6.0446754,.0049304492,1246.8531,36.457714,.029239781,1053.6289,32.193104,.030554499,1071.1549,1.837833,.001715749,1129.1818,46.120815,.040844455,1171.1393,37.497364,.032017853,1179.911,6.0818257,.0051544784,1407.6273,120.68111,.085733704,1665.5385,113.72469,.068281032,1635.8009,44.12183,.026972616,1675.4547,31.864525,.019018434,1944.3706,134.13892,.068988346,2070.9783,146.74438,.070857517,2486.7349,113.97847,.04583459
56424,1161.1201,32.200497,.02773227,1234.5168,8.5969658,.0069638304,1282.5576,41.680584,.032498021,1168.2109,36.238056,.031020131,1131.2958,7.9873829,.0070603844,1226.7627,28.269579,.023044048,1159.5145,14.63578,.012622335,1266.005,46.540977,.036762081,1381.6417,23.592037,.017075365,1640.3826,152.08138,.09271092,1562.484,4.3623619,.0027919402,1562.1719,120.72406,.077279627,1624.7882,126.61598,.077927686,1820.988,4.6529741,.002555192,2364.408,27.465128,.01161607
56427,1027.3607,17.777548,.017304095,1170.0016,41.596249,.035552301,1169.0474,41.030403,.035097297,940.72046,24.481213,.026023896,947.32813,29.098495,.030716386,1055.9272,26.213892,.024825472,1130.1884,8.9149208,.0078879958,1101.3162,8.5979023,.007806934,1317.095,208.64824,.15841548,1600.5873,20.508999,.012813421,1469.2198,69.662865,.047414869,1639.1207,44.195499,.02696293,1862.3761,74.105698,.03979094,2134.5151,109.74388,.051413961,2067.7622,180.88351,.087477908
56428,1209.3143,37.237209,.030792002,1232.6168,12.360063,.010027498,1264.1215,58.088867,.045951966,1127.0984,30.541451,.027097413,1122.5774,52.078732,.046392109,1129.6703,5.7495008,.0050895386,1176.8707,8.7925701,.0074711437,1174.5273,18.538355,.015783673,1450.3982,12.593898,.0086830622,1621.3934,36.762161,.02267319,1771.5884,42.745209,.024128184,1741.1036,50.381855,.028936734,2003.2433,277.02042,.13828596,2035.0139,39.740963,.019528596,2651.1809,11.32581,.0042719869
56457,1076.0743,71.529648,.066472776,1068.6522,43.881237,.041062225,1061.3906,7.6984859,.0072532068,929.36383,26.566654,.028585849,1030.0594,40.74054,.039551638,990.65607,35.306686,.0356397,1049.3502,34.882198,.033241712,901.94067,41.024689,.045484908,1197.9482,21.561138,.017998388,1570.692,190.22754,.12111066,1501.019,80.298393,.053495917,1431.4119,52.45229,.036643744,1592.562,131.53123,.082590967,1685.9359,29.623119,.017570727,1852.7097,345.13168,.18628481
56459,961.2384,16.144192,.016795201,882.81244,128.08514,.1450876,1003.1701,62.789188,.06259077,805.06073,.33967853,.00042192906,984.43994,144.15109,.14642954,855.47571,43.327663,.050647449,913.54224,20.911732,.022890821,744.02496,69.677757,.09364976,884.12177,9.8338194,.011122698,1396.376,110.01728,.078787722,1065.2946,119.70774,.11237056,1191.1049,6.4849372,.0054444722,1254.087,150.03311,.11963533,1620.0369,47.19318,.02913093,1988.2062,53.404118,.026860453
